"id","code","description"
"product_code_846800_goods","846800","Mesin dan aparatus untuk menyolder, mematri, mengelas, dapat memotong maupun tidak, selain yang dimaksud dari pos 85.15 mesin dan peralatan untuk mengeraskan permukaan yang digerakkan dengan gas."
"product_code_847000_goods","847000","Mesin hitung dan mesin perekam, pereproduksi dan penayang data ukuran saku dengan fungsi menghitung mesin akunting, mesin cap pengganti perangko, mesin penerbit karcis dan mesin semacam itu, yang dilengkapi dengan alat hitung register kas."
"product_code_847100_goods","847100","Mesin pengolah data otomatis dan unitnya pembaca magnetik atau optik, mesin untuk menyalin data pada media data dalam bentuk kode dan mesin untuk mengolah data tersebut, tidak dirinci atau termasuk dalam pos lainnya."
"product_code_847200_goods","847200","Mesin kantor lainnya (misalny hektograf atau mesin duplikasi stensil, mesin pencetak alamat, mesin penyedia uang kertas otomatis, mesin penyortir koin, mesin penghitung atau pembungkus koin, mesin peruncing pensil, mesin pembuat lubang atau mesin kokot)."
"product_code_847300_goods","847300","Bagian dan aksesori (selain penutup, kotak pembawa dan sejenisnya) cocok untuk digunakan semata-mata atau terutama dengan mesin dari pos 84.70 sampai dengan 84.72."
"product_code_847400_goods","847400","Mesin untuk menyortir, mengayak, memisahkan, mencuci, menghancurkan, menggerind mencampur atau mengaduk tanah, batu, bijih atau bahan mineral lainny dalam bentuk padat (termasuk bubuk atau pasta) mesin untuk aglomerasi, membentuk atau mencetak bahan bakar mineral padat, pasta keramik, semen yang tidak dikeraskan, bahan plesteran atau produk mineral lainnya dalam bentuk bubuk atau pasta mesin untuk membentuk cetakan dari pasir."
"product_code_847500_goods","847500","Mesin untuk merakit lampu listrik atau elektronik, tabung atau katup atau bola lampu kilat, dalam glass envelope mesin untuk membuat atau mengerjakan kaca atau barang dari kaca secara panas."
"product_code_847600_goods","847600","Mesin penjual barang otomatis (misalny mesin perangko, rokok, makanan atau minuman), termasuk mesin penukar uang."
"product_code_847700_goods","847700","Mesin untuk mengerjakan karet atau plastik atau untuk pembuatan produk dari bahan tersebut, tidak dirinci atau termasuk dalam pos lainnya dalam Bab ini."
"product_code_847800_goods","847800","Mesin untuk mengolah atau membuat tembakau menjadi barang jadi, tidak dirinci atau termasuk dalam pos lainnya dalam Bab ini."
"product_code_847900_goods","847900","Mesin dan peralatan mekanis, mempunyai fungsi tersendiri, tidak dirinci atau termasuk dalam pos lainnya dalam Bab ini."
"product_code_848000_goods","848000","Kotak cetakan untuk pengecoran logam dasar cetakan pola cetakan cetakan untuk logam (selain cetakan ingot), karbida logam, kac bahan mineral, karet atau plastik."
"product_code_848100_goods","848100","Keran, klep, katup dan peralatan semacam itu untuk pip dinding ketel uap, tangki, tong atau sejenisny termasuk katup pengurang tekanan dan katup yang dikendalikan secara termostatik."
"product_code_848200_goods","848200","Bantalan peluru atau bantalan gulung."
"product_code_848300_goods","848300","Poros transmisi (termasuk poros berputar dan poros engkol) dan engkol rumah bantalan dan bantalan poros polos gir dan gearing ball screw atau roller screw gear box dan pengubah kecepatan lainny termasuk torak konverter roda gaya dan puli, termasuk blok puli kopling dan poros penyambung (termasuk sambungan universal)."
"product_code_848400_goods","848400","Gasket dan sambungan semacam itu dari lembaran logam yang dikombinasi dengan bahan lain atau dari dua atau lebih lapisan logam set atau aneka gasket dan sambungan semacam itu, tidak sama komposisiny disiapkan dalam kantong, amplop atau kemasan semacam itu sil mekanis."
"product_code_848500_goods","848500","Mesin untuk additive manufacturing."
"product_code_848600_goods","848600","Mesin dan aparatus dari jenis yang semata-mata atau terutama untuk pembuatan boule atau wafer semikonduktor, peralatan semikonduktor, sirkuit elektronik terpadu atau panel layar datar mesin dan aparatus yang dirinci pada Catatan 11 (C) Bab ini bagian dan aksesori."
"product_code_848700_goods","848700","Bagian mesin, tidak mengandung konektor elektrik, isolator, koil, kontak atau bagian elektrik lainny tidak dirinci atau termasuk pada pos lainnya dalam Bab ini."
"product_code_850000_goods","850000","Mesin dan perlengkapan elektris serta bagiannya perekam dan pereproduksi suar perekam dan pereproduksi gambar dan suara televisi, dan bagian serta aksesori dari barang tersebut"
"product_code_850100_goods","850100","Motor dan generator listrik (tidak termasuk perangkat pembangkit tenaga listrik)."
"product_code_850200_goods","850200","Perangkat pembangkit tenaga listrik dan konverter berputar."
"product_code_850300_goods","850300","Bagian yang cocok untuk digunakan semata-mata atau terutama dengan mesin dari pos 85.01 atau 85.02."
"product_code_850400_goods","850400","Transformator elektrik, konverter statis (misalny rectifier) dan induktor."
"product_code_850500_goods","850500","Elektro magnet magnet permanen dan barang untuk dijadikan magnet permanen setelah diberi gaya magnet chuck, klem dan peralatan pemegang semacam yang bekerja secara elektro magnetis atau magnet permanen penyambung, kopling dan rem elektro magnetis kepala pengangkat elektro magnetis."
"product_code_850600_goods","850600","Sel primer dan baterai primer."
"product_code_850700_goods","850700","Akumulator listrik, termasuk separatorny empat persegi panjang (termasuk bujur sangkar) maupun tidak."
"product_code_850800_goods","850800","Vacuum cleaner."
"product_code_850900_goods","850900","Peralatan rumah tangga mekanik elektrik dengan motor listrik terpasang, selain vacuum cleaner dari pos 85.08."
"product_code_851000_goods","851000","Alat cukur, alat pangkas rambut dan peralatan penghilang rambut, dengan motor listrik terpasang."
"product_code_851100_goods","851100","Alat penyala atau penghidup elektrik dari jenis yang digunakan untuk mesin pembakaran dalam cetus api atau nyala kompresi (misalny magnet penyal magnet-dinamo, koil penyal busi pencetus dan busi pijar, starter motor) generator (misalny dinamo, alternator) dan sakelar dari jenis yang digunakan dengan mesin tersebut."
"product_code_851200_goods","851200","Perlengkapan penerangan atau perlengkapan pemberi isyarat elektrik (tidak termasuk barang dari pos 85.39), penghapus kac pencair es dan penghilang kabut, dari jenis yang digunakan untuk sepeda atau kendaraan bermotor."
"product_code_851300_goods","851300","Lampu listrik portabel yang dirancang untuk berfungsi dengan sumber energinya sendiri (misalny baterai kering, akumulator, magnet), selain perlengkapan penerangan dari pos 85.12."
"product_code_851400_goods","851400","Tanur dan oven listrik industri atau laboratorium (termasuk yang difungsikan dengan induksi atau dielectric loss) perlengkapan industri atau laboratorium lainnya untuk pengolahan panas bahan dengan induksi atau dielectric loss."
"product_code_851500_goods","851500","Mesin dan aparatus penyolder, pematri atau pengelas listrik (termasuk gas dipanaskan secara elektrik), sinar laser atau sinar lainnya atau sinar foton, ultrasonik, sinar elektron, pulsa magnetis atau busur plasm dapat memotong maupun tidak mesin dan aparatus listrik untuk penyemprotan panas logam atau sermet."
"product_code_851600_goods","851600","Pemanas air instan atau pemanas air dengan tempat penyimpanan dan pemanas celup, listrik aparatus pemanas ruangan dan pemanas tanah, listrik aparatus penata rambut elektro-termal (misalny pengering rambut, pengeriting rambut, pemanas jepit untuk mengeriting rambut) dan pengering tangan setrika listrik peralatan elektro-termal lainnya dari jenis yang digunakan untuk keperluan rumah tangga resistor panas listrik, selain yang dimaksud dari pos 85.45."
"product_code_851700_goods","851700","Perangkat telepon, termasuk smartphone dan telepon lainnya untuk jaringan seluler atau untuk jaringan tanpa kabel lainnya aparatus lainnya untuk mengirimkan atau menerima suar gambar, atau data lainnya termasuk aparatus untuk komunikasi dalam jaringan kabel atau tanpa kabel (seperti local atau wide area network), selain dari aparat transmisi atau penerima dari pos 84.43, 85.25, 85.27 atau 85.28."
"product_code_851800_goods","851800","Mikrofon dan penyangganya pengeras suar dipasang pada rumahnya maupun tidak headphone dan earphone, dikombinasikan dengan mikrofon maupun tidak dan set yang terdiri dari satu mikrofon dan satu atau lebih pengeras suara amplifier listrik audio-frequency set amplifier suara listrik."
"product_code_851900_goods","851900","Aparatus untuk perekam atau reproduksi suara."
"product_code_852100_goods","852100","Aparatus perekam atau pereproduksi video, digabung dengan video tuner maupun tidak."
"product_code_852200_goods","852200","Bagian dan aksesori yang cocok untuk digunakan semata-mata atau terutama dengan aparatus dari pos 85.19 sampai dengan 85.21."
"product_code_852300_goods","852300","Cakram, pit media penyimpan non-volatile berbentuk padat, smart card"" dan media lain untuk merekam suara atau fenomena lain"
"product_code_852400_goods","852400","Modul panel layar datar, dilengkapi dengan layar peka sentuh maupun tidak."
"product_code_852500_goods","852500","Aparatus transmisi untuk penyiaran radio atau televisi digabung dengan aparatus penerima atau dengan aparatus perekam suara maupun tidak kamera televisi, kamera digital dan kamera perekam video."
"product_code_852600_goods","852600","Aparatus radar, aparatus pembantu radio navigasi dan aparatus radio kendali jarak jauh."
"product_code_852700_goods","852700","Aparatus penerima untuk penyiaran radio, dikombinasi maupun tidak, dalam rumah yang sam dengan aparatus perekam atau pereproduksi suara atau penunjuk waktu."
"product_code_852800_goods","852800","Monitor dan proyektor, tidak digabung dengan aparatus penerima televisi aparatus penerima untuk televisi, digabung dengan penerima siaran radio atau aparatus perekam atau pereproduksi suara atau video, maupun tidak."
"product_code_852900_goods","852900","Bagian yang cocok untuk digunakan semata-mata atau terutama dengan aparatus dari pos 85.24 sampai dengan 85.28."
"product_code_853000_goods","853000","Perlengkapan isyarat, pengontrol keselamatan atau lalu lintas elektrik untuk rel kereta api, trem, jalan, lalu lintas air, fasilitas parkir, instalasi pelabuhan atau lapangan udara (selain yang dimaksud dari pos 86.08)."
"product_code_853100_goods","853100","Aparatus isyarat suara atau visual elektrik (misalny bel, sirene, panel indikator, alarm pencuri atau kebakaran), selain yang dimaksud dari pos 85.12 atau 85.30."
"product_code_853200_goods","853200","Kapasitor listrik, tetap, variabel atau dapat disesuaikan (pre-set)."
"product_code_853300_goods","853300","Resistor listrik (termasuk reostat dan potensiometer), selain resistor panas."
"product_code_853400_goods","853400","Printed circuit."
"product_code_853500_goods","853500","Aparatus listrik untuk memindahkan atau melindungi sirkuit listrik, atau untuk membuat koneksi ke atau pada sirkuit listrik (misalny sakelar, sekering, penangkal petir, pembatas voltase, penekan kenaikan tegangan, steker dan konektor lainny kotak penyambung), untuk voltase melebihi 1.000 volt."
"product_code_853600_goods","853600","Aparatus listrik untuk memindahkan atau melindungi sirkuit listrik, atau untuk membuat koneksi ke atau pada sirkuit listrik (misalny sakelar, relai, sekering, penekan kenaikan tegangan, steker, soket, gagang lampu dan konektor lainny kotak penyambung), untuk voltase tidak melebihi 1.000 volt konektor untuk serat optik, bundel atau kabel serat optik."
"product_code_853700_goods","853700","Papan, panel, konsol, mej kabinet dan landasan lainny dilengkapi dengan dua atau lebih aparatus dari pos 85.35 atau 85.36, untuk pengontrol listrik atau pendistribusi listrik, termasuk yang dilengkapi dengan instrumen atau aparatus dari Bab 90, dan aparatus pengontrol numerik, selain aparatus sakelar dari pos 85.17."
"product_code_853800_goods","853800","Bagian yang cocok untuk digunakan semata-mata atau terutama dengan aparatus dari pos 85.35, 85.36 atau 85.37."
"product_code_853900_goods","853900","Lampu filamen atau lampu discharge listrik, termasuk unit lampu sealed beam dan lampu ultra violet atau infra merah lampu busur sumber cahaya light-emitting diode (LED)."
"product_code_854000_goods","854000","Katup dan tabung termionik, katoda dingin atau katup dan tabung katoda foto (misalny katup dan tabung hampa atau berisi uap atau gas, katup dan tabung busur air raksa pengubah arus, tabung sinar katod tabung kamera televisi)."
"product_code_854100_goods","854100","Peralatan semi konduktor (sebagai contoh, diod transistor, transduser berbasis semi konduktor) peralatan semi konduktor peka cahay termasuk sel fotovoltaik dirakit menjadi modul atau dibuat menjadi panel maupun tidak light-emitting diode (LED), dirakit dengan light-emitting diode (LED) lainnya maupun tidak kristal piezoelektrik terpasang."
"product_code_854200_goods","854200","Sirkuit elektronik terpadu."
"product_code_854300_goods","854300","Mesin dan aparatus elektrik, mempunyai fungsi tersendiri, tidak dirinci atau termasuk pada pos lainnya dalam Bab ini."
"product_code_854400_goods","854400","Kawat diisolasi (termasuk dienamel atau dianodisasi), kabel (termasuk kabel koaksial) dan konduktor listrik diisolasi lainny dilengkapi dengan konektor maupun tidak kabel serat optik, dibuat dari serat berselubung tersendiri, dirakit dengan konduktor listrik atau dilengkapi dengan konektor maupun tidak."
"product_code_854500_goods","854500","Elektroda karbon, sikat karbon, karbon lampu, karbon baterai dan barang lainnya dari grafit atau karbon lainny dengan atau tanpa logam, jenis yang digunakan untuk keperluan elektrik."
