"id","name","bic","country:id"
"bank_fr_lagrfr21","LAMAZERE GESTION PRIVEE","LAGRFR21","base.fr"
"bank_fr_lmeffr22","LAMINES MARCHANDS EUROPEENS","LMEFFR22","base.fr"
"bank_fr_lasrfr21","LANDESBANK SAAR (SAARLB)","LASRFR21","base.fr"
"bank_fr_lacmfrp1","LATITUDE CAPITAL MANAGEMENT","LACMFRP1","base.fr"
"bank_fr_lazlfr21","LAZARD CAPITAL MARKETS","LAZLFR21","base.fr"
"bank_fr_lazpfrcc","LAZARD FRERES BANQUE","LAZPFRCC","base.fr"
"bank_fr_lazpfrpp","LAZARD FRERES BANQUE","LAZPFRPP","base.fr"
"bank_fr_lafgfrpp","LAZARD FRERES GESTION","LAFGFRPP","base.fr"
"bank_fr_lazlfrp1","LAZARD INSTRUMENTS FINANCIERS AND CIE","LAZLFRP1","base.fr"
"bank_fr_lbblfr21","LBS LANDESBAUSPARKASSE BADEN-WURTTEMBERG","LBBLFR21","base.fr"
"bank_fr_cppifrp1","LC CAPITAL","CPPIFRP1","base.fr"
"bank_fr_lclpfrp1","LCL BANQUE PRIVEE","LCLPFRP1","base.fr"
"bank_fr_megifrp1","LE MEIGNEN, RIVAUD ET CIE","MEGIFRP1","base.fr"
"bank_fr_soumfr21","LE SOU MEDICAL","SOUMFR21","base.fr"
"bank_fr_lepffr21","LEASE PLAN FINANCE SA","LEPFFR21","base.fr"
"bank_fr_labffrp1","LEBANESE ARAB BANK FRANCE SA","LABFFRP1","base.fr"
"bank_fr_lecrfrp1","LECUREUR S.A","LECRFRP1","base.fr"
"bank_fr_lgamfrp1","LEGAL AND GENERAL ASSET MANAGEMENT (FRANCE)","LGAMFRP1","base.fr"
"bank_fr_legdfr2l","LEGRAND FRANCE SA","LEGDFR2L","base.fr"
"bank_fr_lewafr21","LEMON WAY","LEWAFR21","base.fr"
"bank_fr_ifdyfr21","LES DOCKS LYONNAIS SA","IFDYFR21","base.fr"
"bank_fr_mboufr21","LES MUTUELLES BOURBONNAISES","MBOUFR21","base.fr"
"bank_fr_lecpfrpp","LESAFFRE ET COMPAGNIE","LECPFRPP","base.fr"
"bank_fr_levnfrp1","LEVEN CHAUSSIER S.A.","LEVNFRP1","base.fr"
"bank_fr_levefrp1","LEVEN S.A.","LEVEFRP1","base.fr"
"bank_fr_lfaafrp1","LFPI ASSET MANAGEMENT","LFAAFRP1","base.fr"
"bank_fr_lgiafrp1","LGA INVESTISSEMENT ASSOCIE","LGIAFRP1","base.fr"
"bank_fr_lieefr21","LIBEA","LIEEFR21","base.fr"
"bank_fr_lixbfrp1","LIXXBAIL SA","LIXBFRP1","base.fr"
"bank_fr_lixxfr21","LIXXCREDIT","LIXXFR21","base.fr"
"bank_fr_lodnfr21","LOCA DIN","LODNFR21","base.fr"
"bank_fr_loaafr21","LOCAM - LOCATION AUTOMOBILES MATERIELS SAS","LOAAFR21","base.fr"
"bank_fr_locufr21","LOCAMUR-SOFIGROS","LOCUFR21","base.fr"
"bank_fr_lcndfrp1","LOCINDUS","LCNDFRP1","base.fr"
"bank_fr_lofifrp1","LOISIRS FINANCE SA","LOFIFRP1","base.fr"
"bank_fr_locyfrpp","LOMBARD ODIER (EUROPE) SA SUCCURSALE EN FRANCE","LOCYFRPP","base.fr"
"bank_fr_lodhfrp1","LOMBARD ODIER DARIER HENTSCH GESTION SA","LODHFRP1","base.fr"
"bank_fr_lofpfrp1","LONDON FORFAITING A PARIS SA","LOFPFRP1","base.fr"
"bank_fr_loaefrp1","LONGCHAMP ASSET MANAGEMENT","LOAEFRP1","base.fr"
"bank_fr_lcmlfrp1","LOUIS CAPITAL MARKETS UK LLP","LCMLFRP1","base.fr"
"bank_fr_ldarfr22","LOUIS DREYFUS ARMATEURS","LDARFR22","base.fr"
"bank_fr_drlofrp1","LOUIS DREYFUS SAS","DRLOFRP1","base.fr"
"bank_fr_lourfrp1","LOURMEL","LOURFRP1","base.fr"
"bank_fr_louvfrpp","LOUVRE HOTELS GROUP","LOUVFRPP","base.fr"
"bank_fr_loxafr2x","LOXAM HOLDING","LOXAFR2X","base.fr"
"bank_fr_loxxfrp1","LOXXIA","LOXXFRP1","base.fr"
"bank_fr_locrfrp1","LOXXIA CREDIT","LOCRFRP1","base.fr"
"bank_fr_loslfr21","LOXXIABAIL SLIBAIL","LOSLFR21","base.fr"
"bank_fr_luddfr22","LUDENDO ENTREPRISES","LUDDFR22","base.fr"
"bank_fr_lutcfrp1","LUTETIA CAPITAL","LUTCFRP1","base.fr"
"bank_fr_lvmhfrpp","LVMH - MOET HENNESSY LOUIS VUITTON","LVMHFRPP","base.fr"
"bank_fr_lygpfr21","LYON GESTION PRIVEE SA","LYGPFR21","base.fr"
"bank_fr_lycofr21","LYRA COLLECT","LYCOFR21","base.fr"
"bank_fr_lyrefr22","LYRECO SAS","LYREFR22","base.fr"
"bank_fr_lamxfrpp","LYXOR ASSET MANAGEMENT","LAMXFRPP","base.fr"
"bank_fr_lyntfrp1","LYXOR INTERMEDIATION","LYNTFRP1","base.fr"
"bank_fr_limxfrpp","LYXOR INTERNATIONAL ASSET MANAGEMENT","LIMXFRPP","base.fr"
"bank_fr_cemnfr21","M COMME MUTUELLE CONSEILS","CEMNFR21","base.fr"
"bank_fr_compfrp1","M DE COMPIEGNE","COMPFRP1","base.fr"
"bank_fr_mffmfr21","M F F SAS","MFFMFR21","base.fr"
"bank_fr_mjepfrp1","M.A.J. (ELIS PANTIN)","MJEPFRP1","base.fr"
"bank_fr_maaufr21","MAAF ASSURANCES SA","MAAUFR21","base.fr"
"bank_fr_maagfrp1","MAAF GESTION SA","MAAGFRP1","base.fr"
"bank_fr_macgfrp1","MACIF GESTION SA","MACGFRP1","base.fr"
"bank_fr_mmfifrp1","MACIF MUTAVIE FINANCE","MMFIFRP1","base.fr"
"bank_fr_mapifrp1","MACIF PARTICIPATIONS","MAPIFRP1","base.fr"
"bank_fr_mccffrp1","MACIF-MUTUALITE","MCCFFRP1","base.fr"
"bank_fr_matafr21","MACIFILIA SA","MATAFR21","base.fr"
"bank_fr_mafffrp1","MACIFIMO SAS","MAFFFRP1","base.fr"
"bank_fr_mauofrp1","MACQUARIE CAPITAL (EUROPE) LIMITED","MAUOFRP1","base.fr"
"bank_fr_mcaufr21","MACSF ASSURANCES","MCAUFR21","base.fr"
"bank_fr_muerfr21","MACSF EPARGNE RETRAITE SOCIETE ANONYME","MUERFR21","base.fr"
"bank_fr_mafifrp1","MACSF FINANCEMENT SA","MAFIFRP1","base.fr"
"bank_fr_magpfr21","MAGENTA PATRIMOINE SA","MAGPFR21","base.fr"
"bank_fr_magnfrp1","MAGNIN S.A.","MAGNFRP1","base.fr"
"bank_fr_mmaifr21","MAIF-MUTUELLE ASSURANCE INSTITUTEUR FRANCE","MMAIFR21","base.fr"
"bank_fr_sonpfr21","MAISONS AND CITES SOGINORPA SAS","SONPFR21","base.fr"
"bank_fr_mfsafr21","MAN FINANCIAL SERVICES SAS","MFSAFR21","base.fr"
"bank_fr_mpcofrp1","MANAGEMENT PATRIMONIAL CONSEIL SAS","MPCOFRP1","base.fr"
"bank_fr_maotfrp1","MANDARINE GESTION","MAOTFRP1","base.fr"
"bank_fr_mpayfrp1","MANGOPAY FRANCE SA","MPAYFRP1","base.fr"
"bank_fr_maoufr21","MANITOU BF","MAOUFR21","base.fr"
"bank_fr_miaifrp1","MARCHES INTER ACTIONS (MIA)","MIAIFRP1","base.fr"
"bank_fr_magofrp1","MARIGNAN GESTION SA","MAGOFRP1","base.fr"
"bank_fr_makpfrp1","MARKET PAY","MAKPFRP1","base.fr"
"bank_fr_mrrkfrp1","MARKUS AM","MRRKFRP1","base.fr"
"bank_fr_maenfr21","MARSH FINANCES S.A.","MAENFR21","base.fr"
"bank_fr_mmgifrp1","MARTIN MAUREL - GESTION INSTITUTIONNELLE SA","MMGIFRP1","base.fr"
"bank_fr_mmacfrp1","MARTIN MAUREL COURTAGE","MMACFRP1","base.fr"
"bank_fr_mmgefr21","MARTIN MAUREL GESTION SA","MMGEFR21","base.fr"
"bank_fr_mmvifrp1","MARTIN MAUREL VIE","MMVIFRP1","base.fr"
"bank_fr_mgptfr21","MARVEYRE GESTION PRIVEE ENTR D INV","MGPTFR21","base.fr"
"bank_fr_mfgefrp1","MASSENA FINANCE GESTION SA","MFGEFRP1","base.fr"
"bank_fr_maoefrp1","MASSERAN GESTION","MAOEFRP1","base.fr"
"bank_fr_mabifrp1","MASSILIA BAIL 2 SAS","MABIFRP1","base.fr"
"bank_fr_matffrp1","MATIGNON FINANCES SA","MATFFRP1","base.fr"
"bank_fr_mavgfrp1","MATIGNON INVESTISSEMENT ET GESTION","MAVGFRP1","base.fr"
"bank_fr_mauafr21","MATMUT ASSURANCE","MAUAFR21","base.fr"
"bank_fr_eumufr21","MATMUT VIE SA","EUMUFR21","base.fr"
"bank_fr_maubfrpp","MAUBOUSSIN","MAUBFRPP","base.fr"
"bank_fr_mdfrfr21","MAVEN DERIVATIVES LTD-FRENCH BRANCH","MDFRFR21","base.fr"
"bank_fr_mbldfr21","MBLD","MBLDFR21","base.fr"
"bank_fr_mbwsfrpp","MBWS S.A.","MBWSFRPP","base.fr"
"bank_fr_mcaffr21","MCA FINANCE SOCIETE ANONYME","MCAFFR21","base.fr"
"bank_fr_mcbrfrpp","MCBRIDE SAS","MCBRFRPP","base.fr"
"bank_fr_medafrp1","MEDIATIS SA","MEDAFRP1","base.fr"
"bank_fr_menrfrp1","MEDICALE DE FRANCE","MENRFRP1","base.fr"
"bank_fr_megefrp1","MEDICIS GESTION SARL","MEGEFRP1","base.fr"
"bank_fr_msegfrp1","MEESCHAERT","MSEGFRP1","base.fr"
"bank_fr_meaefrp1","MEESCHAERT ASSET MANAGEMENT","MEAEFRP1","base.fr"
"bank_fr_merofrm1","MEESCHAERT ROUSSELLE ANJOU-COURTAGE","MEROFRM1","base.fr"
"bank_fr_merofr21","MEESCHAERT ROUSSELLE FUTURES","MEROFR21","base.fr"
"bank_fr_merofrp1","MEESCHAERT, ROUSSELLE S.A.","MEROFRP1","base.fr"
"bank_fr_meerfrp1","MEESCHAERT-ROUSSELLE","MEERFRP1","base.fr"
"bank_fr_icbcfrpp","MEGA INTERNATIONAL COMMERCIAL BANK CO. LTD.","ICBCFRPP","base.fr"
"bank_fr_mltsfrp1","MELANION CAPITAL SAS","MLTSFRP1","base.fr"
"bank_fr_mdesfrp1","MELENDES","MDESFRP1","base.fr"
"bank_fr_menffrp1","MENAFINANCE SA","MENFFRP1","base.fr"
"bank_fr_mebefr21","MERCEDES-BENZ BANK AG, SUCCURSALE EN FRANCE","MEBEFR21","base.fr"
"bank_fr_meckfrp1","MERCURY CAPITAL MARKETS","MECKFRP1","base.fr"
"bank_fr_mrlafrp1","MERRILL LYNCH CAPITAL MARKETS (FRANCE)SAS","MRLAFRP1","base.fr"
"bank_fr_mlibfrp1","MERRILL LYNCH INTERNATIONAL BANK","MLIBFRP1","base.fr"
"bank_fr_mlnafrp1","MERRILL LYNCH INVEST SAS","MLNAFRP1","base.fr"
"bank_fr_mlpefrp1","MERRILL LYNCH PIERCE FENNER SMITH SA","MLPEFRP1","base.fr"
"bank_fr_mlpmfrp1","MERRILL LYNCH PORTFOLIO MANAGERS LTD PARIS BRANCH","MLPMFRP1","base.fr"
"bank_fr_mehgfrp1","MESSIEURS HOTTINGUER ET CIE GESTION","MEHGFRP1","base.fr"
"bank_fr_meucfrp1","METAL SECURITIES","MEUCFRP1","base.fr"
"bank_fr_mrcmfrp1","METIER REGROUPEMENT DE CREDITS MRC","MRCMFRP1","base.fr"
"bank_fr_fitgfrp1","METIER REGROUPEMENT DE CREDITS-MRC SA","FITGFRP1","base.fr"
"bank_fr_metgfrp2","METROPOLE GESTION","METGFRP2","base.fr"
"bank_fr_metgfrp1","METROPOLE GESTION SA","METGFRP1","base.fr"
"bank_fr_mailfrp1","MF GLOBAL SA","MAILFRP1","base.fr"
"bank_fr_mfppfr21","MFP PREVOYANCE","MFPPFR21","base.fr"
"bank_fr_mfprfrp1","MFPREVIE","MFPRFRP1","base.fr"
"bank_fr_mfpsfr21","MFPS","MFPSFR21","base.fr"
"bank_fr_mgpafrp1","MGET PATRIMOINE","MGPAFRP1","base.fr"
"bank_fr_micxfr21","MICHAUX S.A.","MICXFR21","base.fr"
"bank_fr_mihhfr21","MICHELIN","MIHHFR21","base.fr"
"bank_fr_micsfr21","MICOS BANCA S.P.A","MICSFR21","base.fr"
"bank_fr_miclfr21","MIDI CAPITAL","MICLFR21","base.fr"
"bank_fr_biopfrp1","MILARIS SA","BIOPFRP1","base.fr"
"bank_fr_mcppfrp1","MILLENNIUM CAPITAL PARTNERS LLP","MCPPFRP1","base.fr"
"bank_fr_mipufr21","MIP AUDIT","MIPUFR21","base.fr"
"bank_fr_mipcfr21","MIP CONSEIL","MIPCFR21","base.fr"
"bank_fr_mirafrpp","MIRABAUD ET CIE (EUROPE), SUCCURSALE EN FRANCE","MIRAFRPP","base.fr"
"bank_fr_naeifrp1","MIROVA SA","NAEIFRP1","base.fr"
"bank_fr_mhcbfrpp","MIZUHO BANK, LTD. PARIS BRANCH","MHCBFRPP","base.fr"
"bank_fr_mmaffrp1","MMA FINANCE SOCIETE ANONYME","MMAFFRP1","base.fr"
"bank_fr_mmavfr21","MMA VIE S.A.","MMAVFR21","base.fr"
"bank_fr_mmmbfrp1","MMEI MUTUELLE BULL","MMMBFRP1","base.fr"
"bank_fr_mmncfrp1","MNCE MUT NAT CSSE EPARGNE","MMNCFRP1","base.fr"
"bank_fr_moisfr22","MOBILIS","MOISFR22","base.fr"
"bank_fr_cavnfr21","MOBILIS BANQUE","CAVNFR21","base.fr"
"bank_fr_mobqfr22","MOBILIS BANQUE","MOBQFR22","base.fr"
"bank_fr_mobgfr22","MOBILIS GESTION","MOBGFR22","base.fr"
"bank_fr_vizafrpp","MOBSAT","VIZAFRPP","base.fr"
"bank_fr_mosgfrp1","MODELES ET STRATEGIES","MOSGFRP1","base.fr"
"bank_fr_mogsfr21","MONCEAU GENERALE ASSURANCES","MOGSFR21","base.fr"
"bank_fr_moiofrp1","MONCEAU INVESTISSEMENTS IMMOBILIERS","MOIOFRP1","base.fr"
"bank_fr_moibfrp1","MONCEAU INVESTISSEMENTS MOBILIERS","MOIBFRP1","base.fr"
"bank_fr_mrepfrp1","MONCEAU RETRAITE ET EPARGNE","MREPFRP1","base.fr"
"bank_fr_moenfr21","MONDIALE ENTREPRISE","MOENFR21","base.fr"
"bank_fr_morcfrp1","MONDO TV FRANCE S.A.","MORCFRP1","base.fr"
"bank_fr_moagfrp1","MONETA ASSET MANAGEMENT","MOAGFRP1","base.fr"
"bank_fr_mofafrp1","MONEYGRAM FRANCE SA","MOFAFRP1","base.fr"
"bank_fr_motafrp1","MONTAIGNE CAPITAL SAS","MOTAFRP1","base.fr"
"bank_fr_motffrp1","MONTBLEU FINANCE","MOTFFRP1","base.fr"
"bank_fr_montfrpp","MONTE PASCHI BANQUE S.A.","MONTFRPP","base.fr"
"bank_fr_mopvfrp1","MONTE PASCHI INVEST","MOPVFRP1","base.fr"
"bank_fr_mosmfrp1","MONTMARTRE ASSET MANAGEMENT","MOSMFRP1","base.fr"
"bank_fr_mficfrp1","MONTPENSIER FINANCE SAS","MFICFRP1","base.fr"
"bank_fr_mvaefrp1","MONTPENSIER VALEURS EURO","MVAEFRP1","base.fr"
"bank_fr_mofnfrp1","MONTSEGUR FINANCE SAS","MOFNFRP1","base.fr"
"bank_fr_motpfr21","MONTUPET S.A.","MOTPFR21","base.fr"
"bank_fr_moodfrp1","MOODY'S FRANCE SAS","MOODFRP1","base.fr"
"bank_fr_mogifrp1","MOORE GLOBAL INVESTMENTS LIMITED","MOGIFRP1","base.fr"
"bank_fr_msfafrp1","MORGAN STANLEY (FRANCE)","MSFAFRP1","base.fr"
"bank_fr_msfrfrcp","MORGAN STANLEY (FRANCE) S.A.","MSFRFRCP","base.fr"
"bank_fr_msfrfrp1","MORGAN STANLEY (FRANCE) S.A.","MSFRFRP1","base.fr"
"bank_fr_msfrfr31","MORGAN STANLEY AND CO INT'L (PARIS BRANCH)","MSFRFR31","base.fr"
"bank_fr_mrngfr21","MORNING","MRNGFR21","base.fr"
"bank_fr_mosffrp1","MOSAIC FINANCE","MOSFFRP1","base.fr"
"bank_fr_mtlsfr2a","MOTEURS LEROY SOMER","MTLSFR2A","base.fr"
"bank_fr_morufr21","MOULIN ROUGE","MORUFR21","base.fr"
"bank_fr_mpogfr22","MPO INTERNATIONAL","MPOGFR22","base.fr"
"bank_fr_fmtsfrpp","MTS FRANCE SAS","FMTSFRPP","base.fr"
"bank_fr_mulffrp1","MULTIGESTIONS FINANCE","MULFFRP1","base.fr"
"bank_fr_muecfrp1","MUR ECUREUIL","MUECFRP1","base.fr"
"bank_fr_mtacfr21","MUTAC","MTACFR21","base.fr"
"bank_fr_mgarfrp1","MUTAME GARANTIES PARIS","MGARFRP1","base.fr"
"bank_fr_munofr21","MUTAME NORMANDIE","MUNOFR21","base.fr"
"bank_fr_muprfr21","MUTAME PROVENCE","MUPRFR21","base.fr"
"bank_fr_mmblfr21","MUTAME SAVOIE MONT BLANC","MMBLFR21","base.fr"
"bank_fr_mubefr21","MUTAME TERRITOIRE DE BELFORT","MUBEFR21","base.fr"
"bank_fr_mupafrp1","MUTAME UNION PARIS","MUPAFRP1","base.fr"
"bank_fr_muvffr21","MUTAME VAL DE FRANCE","MUVFFR21","base.fr"
"bank_fr_malifr21","MUTAVIE ACTI PLUS TRESORERIE","MALIFR21","base.fr"
"bank_fr_muacfr21","MUTAVIE ACTIPLUS","MUACFR21","base.fr"
"bank_fr_mutgfrp1","MUTLOG GARANTIES","MUTGFRP1","base.fr"
"bank_fr_murefrp1","MUTRE S.A.","MUREFRP1","base.fr"
"bank_fr_mufcfr21","MUTUALITE FRANCAISE CALVADOS","MUFCFR21","base.fr"
"bank_fr_mfdrfr21","MUTUALITE FRANCAISE DOUBS","MFDRFR21","base.fr"
"bank_fr_mufafr21","MUTUALITE FRANCAISE SARTHE","MUFAFR21","base.fr"
"bank_fr_mualfr21","MUTUELLE ALSACE LORRAINE","MUALFR21","base.fr"
"bank_fr_macffr21","MUTUELLE ASSUR. DES COMMERCANTS ET INDUSTRIELS DE FRANCE ET DES CADRES ET SALARIES DE L'IND. ET DU COMM.","MACFFR21","base.fr"
"bank_fr_mubufrp1","MUTUELLE BLEUE","MUBUFRP1","base.fr"
"bank_fr_muelfrp1","MUTUELLE CARCEPT PREV","MUELFRP1","base.fr"
"bank_fr_mucrfrp1","MUTUELLE CENTRALE DE REASSURANCE","MUCRFRP1","base.fr"
"bank_fr_mcmgfr21","MUTUELLE COMPLEMENTAIRE 403","MCMGFR21","base.fr"
"bank_fr_muiffrp1","MUTUELLE D'IVRY (LA FRATERNELLE)","MUIFFRP1","base.fr"
"bank_fr_mfrcfr21","MUTUELLE DE FRANCHE COMTE","MFRCFR21","base.fr"
"bank_fr_mupsfr21","MUTUELLE DE POITIERS ASSURANCES","MUPSFR21","base.fr"
"bank_fr_muaffrp1","MUTUELLE DES ARCHITECTES FRANCAIS","MUAFFRP1","base.fr"
"bank_fr_mcavfr21","MUTUELLE DES CADRES VAUBAN","MCAVFR21","base.fr"
"bank_fr_mucnfr21","MUTUELLE DES CHEMINOTS DE NORMANDIE","MUCNFR21","base.fr"
"bank_fr_mcerfrp1","MUTUELLE DES CLERCS ET EMPLOYES DE NOTAIRE","MCERFRP1","base.fr"
"bank_fr_mooefrp1","MUTUELLE DES OEUVRES CORPORATIVES DE L EDUCATION NATIONALE","MOOEFRP1","base.fr"
"bank_fr_mpirfrp1","MUTUELLE DU PERSONNEL DE L INDUSTRIE ET DE LA RECHERCHE","MPIRFRP1","base.fr"
"bank_fr_mpgsfrp1","MUTUELLE DU PERSONNEL GROUPE SOCIETE GENERALE","MPGSFRP1","base.fr"
"bank_fr_muexfr21","MUTUELLE EXISTENCE","MUEXFR21","base.fr"
"bank_fr_mfmgfrp1","MUTUELLE FAMILIALE MANDAT DE GESTION","MFMGFRP1","base.fr"
"bank_fr_mufsfr21","MUTUELLE FORCE SUD","MUFSFR21","base.fr"
"bank_fr_mglrfrp1","MUTUELLE GARCONS LIMONA RESTAU CIT","MGLRFRP1","base.fr"
"bank_fr_mgpnfrp1","MUTUELLE GENERALE DE LA POLICE","MGPNFRP1","base.fr"
"bank_fr_mugpfrp1","MUTUELLE GENERALE DE LA POLICE","MUGPFRP1","base.fr"
"bank_fr_mugrfrp1","MUTUELLE GENERALE DE PARIS","MUGRFRP1","base.fr"
"bank_fr_mughfrp1","MUTUELLE GENERALE DES CHEMINOTS","MUGHFRP1","base.fr"
"bank_fr_mgetfrp1","MUTUELLE GENERALE ENVIRONNEMENT ET TERRITOIRE","MGETFRP1","base.fr"
"bank_fr_mibmfr21","MUTUELLE IBM","MIBMFR21","base.fr"
"bank_fr_mimpfr21","MUTUELLE INTERP LES MENAGES PREVOYANTS","MIMPFR21","base.fr"
"bank_fr_mroufr21","MUTUELLE LA ROUSSILLONNAISE","MROUFR21","base.fr"
"bank_fr_mumefrp1","MUTUELLE MEDICIS","MUMEFRP1","base.fr"
"bank_fr_mmiufrp1","MUTUELLE MINISTERE INTERIEUR","MMIUFRP1","base.fr"
"bank_fr_mnamfrp1","MUTUELLE NATIONALE AVIATION MARINE","MNAMFRP1","base.fr"
"bank_fr_mnhpfr21","MUTUELLE NATIONALE DES HOSPITALIERS ET DES PERSONNELS DE SANTE","MNHPFR21","base.fr"
"bank_fr_muntfrp1","MUTUELLE NATIONALE TERRITORIALE","MUNTFRP1","base.fr"
"bank_fr_mprefr21","MUTUELLE PREVANOR","MPREFR21","base.fr"
"bank_fr_mpmgfr21","MUTUELLE PREVEA MANDAT DE GESTION","MPMGFR21","base.fr"
"bank_fr_relefr21","MUTUELLE RELEYA","RELEFR21","base.fr"
"bank_fr_musufr21","MUTUELLE SANTEVIE UMT","MUSUFR21","base.fr"
"bank_fr_mmasfrp1","MUTUELLE ST MARTIN ACTION SOCIAL","MMASFRP1","base.fr"
"bank_fr_muunfr21","MUTUELLE UNEO","MUUNFR21","base.fr"
"bank_fr_msavfr21","MUTUELLES SAVOYARDES","MSAVFR21","base.fr"
"bank_fr_mvmvfrp1","MV4 SARL","MVMVFRP1","base.fr"
"bank_fr_gssifrp1","MW GESTION S.A.","GSSIFRP1","base.fr"
"bank_fr_myrifrp1","MYRIA AM","MYRIFRP1","base.fr"
"bank_fr_nfmdfrp1","N F M D A","NFMDFRP1","base.fr"
"bank_fr_nancfrp1","NANO CAPITAL","NANCFRP1","base.fr"
"bank_fr_naamfrp1","NATEXIS ASSET MANAGEMENT","NAAMFRP1","base.fr"
"bank_fr_nasqfrp1","NATEXIS ASSET SQUARE","NASQFRP1","base.fr"
"bank_fr_nsfcfr21","NATIO ENERGIE SOCIETE POUR LE FINANCEMENT DES ECONOMIES D'ENERGIE SOFERGIE SA","NSFCFR21","base.fr"
"bank_fr_natofr21","NATIOBAIL 2 SA","NATOFR21","base.fr"
"bank_fr_natrfr21","NATIOCREDIBAIL SA","NATRFR21","base.fr"
"bank_fr_nsncfr21","NATIOCREDIMURS - SOCIETE EN NOM COLLECTIF","NSNCFR21","base.fr"
"bank_fr_nbokfrpp","NATIONAL BANK OF KUWAIT (INTERNATIONAL) PLC, PARIS BRANCH","NBOKFRPP","base.fr"
"bank_fr_nbpafrpp","NATIONAL BANK OF PAKISTAN","NBPAFRPP","base.fr"
"bank_fr_natxfrpp","NATIXIS","NATXFRPP","base.fr"
"bank_fr_ixirfrpp","NATIXIS (BROKERAGE DIVISION)","IXIRFRPP","base.fr"
"bank_fr_naarfrp1","NATIXIS ARBITRAGE SOCIETE EN NOM COLLECTIF","NAARFRP1","base.fr"
"bank_fr_ixiafrpp","NATIXIS ASSET MANAGEMENT","IXIAFRPP","base.fr"
"bank_fr_namifrp1","NATIXIS ASSET MANAGEMENT FINANCE","NAMIFRP1","base.fr"
"bank_fr_nasufrp1","NATIXIS ASSURANCES SA","NASUFRP1","base.fr"
"bank_fr_nabifrp1","NATIXIS BAIL","NABIFRP1","base.fr"
"bank_fr_cocnfrp1","NATIXIS COFICINE","COCNFRP1","base.fr"
"bank_fr_ncsofrp1","NATIXIS CORPORATE SOLUTIONS LIMITED","NCSOFRP1","base.fr"
"bank_fr_eneefrp1","NATIXIS ENERGECO","ENEEFRP1","base.fr"
"bank_fr_nfacfr21","NATIXIS FACTOR","NFACFR21","base.fr"
"bank_fr_cadffrp1","NATIXIS FINANCEMENT","CADFFRP1","base.fr"
"bank_fr_nafnfrp1","NATIXIS FUNDING","NAFNFRP1","base.fr"
"bank_fr_ngaafrp1","NATIXIS GLOBAL ASSET MANAGEMENT SA","NGAAFRP1","base.fr"
"bank_fr_ngaafrpp","NATIXIS GLOBAL ASSET MANAGEMENT SA","NGAAFRPP","base.fr"
"bank_fr_inrpfrp1","NATIXIS INTEREPARGNE","INRPFRP1","base.fr"
"bank_fr_nalefrp1","NATIXIS LEASE","NALEFRP1","base.fr"
"bank_fr_nmulfrp1","NATIXIS MULTIMANAGER","NMULFRP1","base.fr"
"bank_fr_natffrp1","NATIXIS TRANSPORT FINANCE","NATFFRP1","base.fr"
"bank_fr_ntrxfr2a","NATUREX","NTRXFR2A","base.fr"
"bank_fr_nwsefrp1","NATWEST SELLIER S.A.","NWSEFRP1","base.fr"
"bank_fr_necrfrpp","NCT - NECOTRANS","NECRFRPP","base.fr"
"bank_fr_nfaafr21","NEFILI SAS","NFAAFR21","base.fr"
"bank_fr_neosfrp1","NEOPOST SA","NEOSFRP1","base.fr"
"bank_fr_nestfr21","NESTOR","NESTFR21","base.fr"
"bank_fr_neipfrp1","NET IPO AG","NEIPFRP1","base.fr"
"bank_fr_neysfr21","NETSIZE PAYMENT SAS","NEYSFR21","base.fr"
"bank_fr_netvfrp1","NETVALOR SA","NETVFRP1","base.fr"
"bank_fr_nosgfrp1","NEUFLIZE OBC INVESTISSEMENTS","NOSGFRP1","base.fr"
"bank_fr_nepafrp1","NEUFLIZE PRIVATE ASSET","NEPAFRP1","base.fr"
"bank_fr_nevefrp1","NEUFLIZE VIE","NEVEFRP1","base.fr"
"bank_fr_negefrp1","NEVILLE GESTION SA","NEGEFRP1","base.fr"
"bank_fr_neahfrp1","NEW ALPHA AM","NEAHFRP1","base.fr"
"bank_fr_nehffrp1","NEW HOLLAND FINANCE","NEHFFRP1","base.fr"
"bank_fr_nwnpfrpp","NEW NP S.A.S.","NWNPFRPP","base.fr"
"bank_fr_nfssfr21","NEWCOURT FINANCE FRANCE","NFSSFR21","base.fr"
"bank_fr_negrfrp1","NEWEDGE GROUP","NEGRFRP1","base.fr"
"bank_fr_newgfrp1","NEWEDGE GROUP","NEWGFRP1","base.fr"
"bank_fr_ncgffrp1","NEWSCAPE CAPITAL GROUP FRANCE","NCGFFRP1","base.fr"
"bank_fr_nemmfrp1","NEXAM","NEMMFRP1","base.fr"
"bank_fr_nextfrp1","NEXSTAGE","NEXTFRP1","base.fr"
"bank_fr_nfsefrp1","NFINANCE SECURITIES","NFSEFRP1","base.fr"
"bank_fr_nfddfrp1","NFMDA","NFDDFRP1","base.fr"
"bank_fr_nihnfr21","NIDERA HANDELSCOMPAGNIE BV","NIHNFR21","base.fr"
"bank_fr_nikffrp1","NIKKO FRANCE S.A.","NIKFFRP1","base.fr"
"bank_fr_nombfrp1","NOMURA BOURSE S.A.","NOMBFRP1","base.fr"
"bank_fr_nonnfrp1","NORBAIL LOC","NONNFRP1","base.fr"
"bank_fr_nosofrp1","NORBAIL SOFERGIE SA","NOSOFRP1","base.fr"
