id,code,name,note,account_type,reconcile,chart_template_id:id
account_template_202011190,2.02.01.11.90,"Subconta – Adoção Inicial - Outras Obrigações - Longo Prazo","Contas que registram registram as diferenças positivas ou negativas, na data da adoção dos efeitos da Lei nº 12.973/2014, entre o valor do passivo mensurado de acordo as disposições da Lei nº 6.404/1976 e o valor mensurado pelos métodos e critérios vigentes em 31/12/2007(arts. 66/67, Lei nº 12.973/2014). Referidos valores deverão ser computados na apuração Lucro Real à medida que o passivo for baixado ou liquidado (arts. 165 e 168, Instrução Normativa SRF nº 1.515/2014, cujos detalhes sobre a contabilização estão descritos em seu Anexo I, exemplos 1/2). Conforme disciplinado art. 169, § 9ª, Instrução Normativa SRF nº 1.515/2014, cada subconta de adoção inicial deve registrar individualmente a diferença de valor identificada em cada ativo. Apenas no caso da conta contábil que registra o passivo consolidar vários itens de mesma natureza, pode-se utilizar uma mesma subconta coletiva, desde que demonstre-os em razão auxiliar vinculado à ECD(art. 169, §6º, Instrução Normativa SRF nº 1.515/2014)",liability_non_current,,l10n_br_account_chart_template
account_template_202012101,2.02.01.21.01,"Receitas Diferidas","Contas que registram o valor das receitas faturadas e recebidas antecipadamente decorrente da venda de bens e serviços, cuja a execução e entrega ocorrem após o término do ano-calendário subsequente. Também se consideram como receitas diferidas os juros e demais receitas financeiras recebidas antecipadamente em transações financeiras.",liability_non_current,,l10n_br_account_chart_template
account_template_202012102,2.02.01.21.02,"(-) Custos Correspondentes às Receitas Diferidas","Contas que registram o valor dos custos e despesas de exercícios futuros referentes às receitas diferidas.",liability_non_current,,l10n_br_account_chart_template
account_template_202012103,2.02.01.21.03,"Subvenção Governamental a Apropriar","Contas que registram o valor das doações e subvenções governamentais, enquanto não transferidas para o resultado do exercício.",liability_non_current,,l10n_br_account_chart_template
account_template_202012150,2.02.01.21.50,"(-) Juros a Apropriar Decorrentes de Ajuste a Valor Presente (AVP) - Receita Diferida - Longo Prazo","Contas que registram os valores dos juros a serem apropriados como despesa financeira decorrente do ajuste a valor presente efetuados em outras obrigações. Referidos valores serão apropriados ao resultado pelo regime de competência e adicionados ao Lucro Real(art. 38, §2º, Instrução Normativa SRF nº 1.515/2014). Em sendo as contrapartidas registradas em subcontas vinculadas a ativos, poderão ser excluídas no período em que os ativos forem realizados, nos termos do art. 37, Instrução Normativa SRF nº 1.515/2014.",liability_non_current,,l10n_br_account_chart_template
account_template_202012170,2.02.01.21.70,"Subconta - Ajuste a Valor Justo – Receita Diferida - Longo Prazo","Contas que registram registram os ajustes a valor justo positivos ou negativos efetuados sobre receitas diferidas, inclusive decorrentes apenas de sua mensuração inicial. Referidos valores deverão ser computados na apuração Lucro Real quando da baixa ou liquidação do passivo(arts. 44 e 48, Instrução Normativa SRF nº 1.515/2014, cujos detalhes sobre a contabilização estão descritos em seu Anexo I, exemplos 5/6). Apenas no caso da conta contábil que registra o ativo consolidar vários itens de mesma natureza, pode-se utilizar uma mesma subconta coletiva, desde que demonstre-os em razão auxiliar vinculado à ECD(art. 33, §3º, Instrução Normativa SRF nº 1.515/2014)",liability_non_current,,l10n_br_account_chart_template
account_template_202012190,2.02.01.21.90,"Subconta – Adoção Inicial - Receita Diferida - Longo Prazo","Contas que registram registram as diferenças positivas ou negativas, na data da adoção dos efeitos da Lei nº 12.973/2014, entre o valor do passivo mensurado de acordo as disposições da Lei nº 6.404/1976 e o valor mensurado pelos métodos e critérios vigentes em 31/12/2007(arts. 66/67, Lei nº 12.973/2014). Referidos valores deverão ser computados na apuração Lucro Real à medida que o passivo for baixado ou liquidado (arts. 165 e 168, Instrução Normativa SRF nº 1.515/2014, cujos detalhes sobre a contabilização estão descritos em seu Anexo I, exemplos 1/2). Conforme disciplinado art. 169, § 9ª, Instrução Normativa SRF nº 1.515/2014, cada subconta de adoção inicial deve registrar individualmente a diferença de valor identificada em cada ativo. Apenas no caso da conta contábil que registra o passivo consolidar vários itens de mesma natureza, pode-se utilizar uma mesma subconta coletiva, desde que demonstre-os em razão auxiliar vinculado à ECD(art. 169, §6º, Instrução Normativa SRF nº 1.515/2014)",liability_non_current,,l10n_br_account_chart_template
account_template_203010101,2.03.01.01.01,"Capital Subscrito de Domiciliados e Residentes no País","Contas que registram o valor do capital subscrito de domiciliados no País.",equity,,l10n_br_account_chart_template
account_template_203010121,2.03.01.01.21,"(-) Capital a Integralizar de Domiciliados e Residentes no País","Contas que registram o valor do capital social subscrito de domiciliados no país que não tenha sido integralizado.",equity,,l10n_br_account_chart_template
account_template_203010201,2.03.01.02.01,"Capital Subscrito de Domiciliados e Residentes no Exterior","Contas que registram o valor do capital subscrito de domiciliados no exterior.",equity,,l10n_br_account_chart_template
account_template_203010210,2.03.01.02.10,"(-) Capital a Integralizar de Domiciliados e Residentes no Exterior","Contas que registram o valor do capital social subscrito de domiciliados no exterior que não tenha sido integralizado.",equity,,l10n_br_account_chart_template
account_template_203011001,2.03.01.10.01,"(-) Gastos com Emissão de Ações","Contas que registram os gastos com captação de recursos por emissão de ações ou outros valores mobiliários, nos termos do CPC 08(R1). Referidos valores poderão ser excluídos do Lucro Real quando incorridos(art.77, Instrução Normativa SRF nº 1.515/2014)",equity,,l10n_br_account_chart_template
account_template_203020101,2.03.02.01.01,"Ágio na Emissão de Ações","Contas que registram o valor do ágio apurado na emissão de ações.",equity,,l10n_br_account_chart_template
account_template_203020102,2.03.02.01.02,"Reserva Especial de Ágio na Incorporação","Contas que registram a Reserva Especial de Ágio estabelecida no art. 6º, Instrução CVM nº 319/1999.",equity,,l10n_br_account_chart_template
account_template_203020103,2.03.02.01.03,"Alienação de Partes Beneficiárias e Bônus de Subscrição","Contas que registram o valor da emissão e do resgate ou conversão em ações de partes beneficiárias e bônus de subscrição.",equity,,l10n_br_account_chart_template
account_template_203020111,2.03.02.01.11,"Doações e Subvenções para Investimentos (Reserva constituída até 31/12/2007)","Contas que registram o valor das doações e subvenções para investimento, até 31.12.2007.",equity,,l10n_br_account_chart_template
account_template_203020112,2.03.02.01.12,"Prêmio Recebido na Emissão de Debêntures (Reserva constituída até 31/12/2007)","Contas que registram o valor dos prêmios na emissão de debêntures, até 31.12.2007.",equity,,l10n_br_account_chart_template
account_template_203020199,2.03.02.01.99,"Outras Reservas de Capital","Contas que registram o valor das reservas de capital não classificadas em contas específicas nesse plano de contas.",equity,,l10n_br_account_chart_template
account_template_203020201,2.03.02.02.01,"Reserva de Reavaliação","Contas que registram o valor da reserva de reavaliação realizada sobre ativos próprios, ainda não realizada e não estornada até final de 2008, nos termos do art. 6º, Lei nº 11.638/2007. Conforme disciplinado no item 38, CPC 13, sua constituição não é mais permitida.",equity,,l10n_br_account_chart_template
account_template_203020202,2.03.02.02.02,"Reserva de Reavaliação Reflexa","Contas que registram o valor da reserva de reavaliação realizada sobre ativos de coligadas e controladas, ainda não realizada e não estornada até final de 2008, nos termos do art. 6º, Lei nº 11.638/2007. Conforme disciplinado no item 38, CPC 13, sua constituição não é mais permitida.",equity,,l10n_br_account_chart_template
account_template_203020301,2.03.02.03.01,"Reserva Legal","Contas que registram o valor da reserva legal constituída pela destinação de lucros da empresa.",equity,,l10n_br_account_chart_template
account_template_203020302,2.03.02.03.02,"Reserva Estatutária","Contas que registram o valor da reserva estatutária constituída pela destinação de lucros da empresa.",equity,,l10n_br_account_chart_template
account_template_203020303,2.03.02.03.03,"Reserva para Contingência","Contas que registram o valor da reserva para contingência constituída pela destinação de lucros da empresa.",equity,,l10n_br_account_chart_template
account_template_203020304,2.03.02.03.04,"Reserva de Incentivos Fiscais","Contas que registram a Reserva de Incetivos Fiscais criada pelo art. 195-A, Lei nº 6.404/1976. O valor das doações e subvenções governamentais para investimento, a partir de 01.01.2008, deve receber esta destinação.",equity,,l10n_br_account_chart_template
account_template_203020305,2.03.02.03.05,"Reserva de Lucros para Expansão","Contas que registram o valor da reserva de lucros para expansão constituída pela destinação de lucros da empresa.",equity,,l10n_br_account_chart_template
account_template_203020306,2.03.02.03.06,"Reserva de Lucros a Realizar","Contas que registram o valor da reserva de lucros a realizar constituída pela destinação de lucros da empresa.",equity,,l10n_br_account_chart_template
account_template_203020307,2.03.02.03.07,"Reserva Especial para Dividendo Obrigatório não Distribuído","Contas que registram o valor da reserva especial para dividendo obrigatório não distribuído constituída pela destinação de lucros da empresa.",equity,,l10n_br_account_chart_template
