id,city_id:id,start,end
zip_range_3204,city_br_3338,69340-000,69342-999
zip_range_3205,city_br_3339,62170-000,62179-999
zip_range_3206,city_br_3340,46750-000,46759-999
zip_range_3207,city_br_3341,95970-000,95971-999
zip_range_3208,city_br_3342,45930-000,45939-999
zip_range_3209,city_br_3343,29880-000,29884-999
zip_range_3210,city_br_3344,95230-000,95235-999
zip_range_3211,city_br_3345,99990-000,99999-999
zip_range_3212,city_br_3346,62764-000,62765-999
zip_range_3213,city_br_3347,58354-000,58355-999
zip_range_3214,city_br_3348,44885-000,44889-999
zip_range_3215,city_br_3349,44800-000,44829-999
zip_range_3216,city_br_3350,76530-000,76539-999
zip_range_3217,city_br_3351,79980-000,79984-999
zip_range_3218,city_br_3352,37620-000,37629-999
zip_range_3219,city_br_3353,86760-000,86769-999
zip_range_3220,city_br_3354,44575-000,44579-999
zip_range_3221,city_br_3355,29380-000,29389-999
zip_range_3222,city_br_3356,47115-000,47119-999
zip_range_3223,city_br_3357,29480-000,29489-999
zip_range_3224,city_br_302,36880-001,36892-999
zip_range_3225,city_br_3358,49780-000,49789-999
zip_range_3226,city_br_3359,57820-000,57829-999
zip_range_3227,city_br_3360,64175-000,64177-999
zip_range_3228,city_br_3361,77850-000,77854-999
zip_range_3229,city_br_3362,44340-000,44344-999
zip_range_3230,city_br_3363,16950-000,16979-999
zip_range_3231,city_br_3364,45480-000,45489-999
zip_range_3232,city_br_3365,36955-000,36959-999
zip_range_3233,city_br_3366,76540-000,76549-999
zip_range_3234,city_br_3367,37890-000,37899-999
zip_range_3235,city_br_3368,39718-000,39719-999
zip_range_3236,city_br_3369,19645-000,19679-999
zip_range_3237,city_br_3370,39860-000,39863-999
zip_range_3238,city_br_3371,99470-000,99489-999
zip_range_3239,city_br_3372,35117-000,35117-999
zip_range_3240,city_br_3373,19220-000,19229-999
zip_range_3241,city_br_024,59000-001,59139-999
zip_range_3242,city_br_3374,38658-000,38659-999
zip_range_3243,city_br_3375,37524-000,37526-999
zip_range_3244,city_br_3376,28380-000,28389-999
zip_range_3245,city_br_3377,77370-000,77374-999
zip_range_3246,city_br_3378,12180-000,12199-999
zip_range_3247,city_br_3379,58494-000,58496-999
zip_range_3248,city_br_3380,88370-001,88379-999
zip_range_3249,city_br_3381,79950-000,79954-999
zip_range_3250,city_br_3382,44400-000,44419-999
zip_range_3251,city_br_3383,77895-000,77899-999
zip_range_3252,city_br_3384,55800-000,55804-999
zip_range_3253,city_br_3385,64825-000,64829-999
zip_range_3254,city_br_3386,12960-000,12969-999
zip_range_3255,city_br_3387,36370-000,36389-999
zip_range_3256,city_br_3388,58817-000,58817-999
zip_range_3257,city_br_3389,64415-000,64419-999
zip_range_3258,city_br_3390,76180-000,76189-999
zip_range_3259,city_br_3391,49980-000,49984-999
zip_range_3260,city_br_3392,37250-000,37259-999
zip_range_3261,city_br_3393,75460-000,75469-999
zip_range_3262,city_br_3394,15120-000,15129-999
zip_range_3263,city_br_3395,69140-000,69149-999
zip_range_3264,city_br_3396,15190-000,15199-999
zip_range_3265,city_br_3397,99175-000,99179-999
zip_range_3266,city_br_3398,45440-000,45442-999
zip_range_3267,city_br_204,26500-001,26549-999
zip_range_3268,city_br_3399,65450-000,65454-999
zip_range_3269,city_br_3400,39553-000,39554-999
zip_range_3270,city_br_3401,79220-000,79229-999
zip_range_3271,city_br_3402,15240-000,15249-999
zip_range_3272,city_br_3403,76420-000,76439-999
zip_range_3273,city_br_3404,59164-000,59167-999
zip_range_3274,city_br_044,24000-001,24399-999
zip_range_3275,city_br_3405,78460-000,78469-999
zip_range_3276,city_br_3406,99600-000,99604-999
zip_range_3277,city_br_3407,48870-000,48879-999
zip_range_3278,city_br_3408,69355-000,69357-999
zip_range_3279,city_br_3409,78430-000,78434-999
zip_range_3280,city_br_3410,49540-000,49549-999
zip_range_3281,city_br_3411,49680-000,49689-999
zip_range_3282,city_br_3412,49600-000,49629-999
zip_range_3283,city_br_3413,86680-000,86689-999
zip_range_3284,city_br_3414,49890-000,49899-999
zip_range_3285,city_br_3415,64288-000,64289-999
zip_range_3286,city_br_3416,78170-000,78174-999
zip_range_3287,city_br_156,49150-000,49169-999
zip_range_3288,city_br_3417,64140-000,64144-999
zip_range_3289,city_br_3418,15210-000,15219-999
zip_range_3290,city_br_3419,87790-000,87799-999
zip_range_3291,city_br_3420,95985-000,95989-999
zip_range_3292,city_br_3421,79140-000,79149-999
zip_range_3293,city_br_3422,76345-000,76349-999
zip_range_3294,city_br_3423,86230-000,86239-999
zip_range_3295,city_br_3424,79750-000,79759-999
zip_range_3296,city_br_3425,95350-000,95354-999
zip_range_3297,city_br_3426,75750-000,75759-999
zip_range_3298,city_br_3427,85410-000,85414-999
zip_range_3299,city_br_3428,78565-000,78569-999
zip_range_3300,city_br_3429,95340-000,95344-999
zip_range_3301,city_br_3430,35298-000,35299-999
zip_range_3302,city_br_3431,99580-000,99584-999
zip_range_3303,city_br_3432,78860-000,78869-999
zip_range_3304,city_br_3433,76958-000,76959-999
zip_range_3305,city_br_3434,95950-000,95954-999
zip_range_3306,city_br_3435,18435-000,18439-999
zip_range_3307,city_br_3436,45270-000,45279-999
zip_range_3308,city_br_3437,78515-000,78519-999
zip_range_3309,city_br_3438,15773-000,15774-999
zip_range_3310,city_br_3439,98919-000,98919-999
zip_range_3311,city_br_3440,87330-000,87339-999
zip_range_3312,city_br_3441,15313-000,15314-999
zip_range_3313,city_br_3442,65808-000,65809-999
zip_range_3314,city_br_3443,76520-000,76524-999
zip_range_3315,city_br_3444,59215-000,59216-999
zip_range_3316,city_br_3445,35920-000,35929-999
zip_range_3317,city_br_3446,89865-000,89867-999
zip_range_3318,city_br_3447,87600-000,87629-999
zip_range_3319,city_br_3448,68618-000,68619-999
zip_range_3320,city_br_3449,85635-000,85639-999
zip_range_3321,city_br_3450,97770-000,97799-999
zip_range_3322,city_br_3451,14920-000,14929-999
zip_range_3323,city_br_3452,44642-000,44644-999
zip_range_3324,city_br_3453,86310-000,86314-999
zip_range_3325,city_br_3454,58178-000,58179-999
zip_range_3326,city_br_159,28600-001,28636-999
zip_range_3327,city_br_3455,76305-000,76309-999
zip_range_3328,city_br_3456,15440-000,15449-999
zip_range_3329,city_br_3457,78508-000,78509-999
zip_range_3330,city_br_3458,17950-000,17959-999
zip_range_3331,city_br_3459,93890-000,93899-999
zip_range_3332,city_br_3460,45452-000,45454-999
zip_range_3333,city_br_023,26000-001,26099-999
zip_range_3334,city_br_023,26200-000,26299-999
zip_range_3335,city_br_3461,76495-000,76499-999
zip_range_3336,city_br_3462,16940-000,16949-999
zip_range_3337,city_br_3463,65880-000,65884-999
zip_range_3338,city_br_3464,68585-000,68589-999
zip_range_3339,city_br_3465,89818-000,89818-999
zip_range_3340,city_br_3466,45390-000,45399-999
zip_range_3341,city_br_3467,78243-000,78244-999
zip_range_3342,city_br_3468,85350-000,85389-999
zip_range_3343,city_br_280,34000-001,34019-999
zip_range_3344,city_br_3469,87970-000,87979-999
zip_range_3345,city_br_3470,15340-000,15349-999
zip_range_3346,city_br_3471,76857-000,76859-999
zip_range_3347,city_br_3472,78415-000,78419-999
zip_range_3348,city_br_3473,78445-000,78449-999
zip_range_3349,city_br_3474,35113-000,35113-999
zip_range_3350,city_br_3475,78593-000,78594-999
zip_range_3351,city_br_3476,78450-000,78452-999
zip_range_3352,city_br_3477,78638-000,78639-999
zip_range_3353,city_br_3478,13380-001,13389-999
zip_range_3354,city_br_3479,78370-000,78379-999
zip_range_3355,city_br_3480,87490-000,87499-999
zip_range_3356,city_br_3481,63165-000,63169-999
zip_range_3357,city_br_3482,58798-000,58799-999
zip_range_3358,city_br_3483,77790-000,77794-999
zip_range_3359,city_br_3484,65274-000,65274-999
zip_range_3360,city_br_3485,69230-000,69239-999
zip_range_3361,city_br_3486,95275-000,95279-999
zip_range_3362,city_br_3487,97250-000,97279-999
zip_range_3363,city_br_3488,58184-000,58186-999
zip_range_3364,city_br_3489,95150-000,95174-999
zip_range_3365,city_br_3490,38160-000,38169-999
zip_range_3366,city_br_3491,39525-000,39525-999
zip_range_3367,city_br_3492,95320-000,95324-999
zip_range_3368,city_br_3493,85685-000,85699-999
zip_range_3369,city_br_3494,98758-000,98759-999
zip_range_3370,city_br_3495,46835-000,46839-999
zip_range_3371,city_br_3496,37860-000,37879-999
zip_range_3372,city_br_3497,73820-000,73824-999
zip_range_3373,city_br_3498,95260-000,95269-999
zip_range_3374,city_br_3499,77495-000,77499-999
zip_range_3375,city_br_3500,62200-000,62209-999
zip_range_3376,city_br_3501,86250-000,86269-999
zip_range_3377,city_br_3502,78548-000,78549-999
zip_range_3378,city_br_3503,64764-000,64764-999
zip_range_3379,city_br_3504,92480-000,92499-999
zip_range_3380,city_br_3505,85930-000,85932-999
zip_range_3381,city_br_296,35517-000,35529-999
zip_range_3382,city_br_3506,48460-000,48469-999
zip_range_3383,city_br_3507,85250-000,85259-999
zip_range_3384,city_br_3508,68730-000,68733-999
zip_range_3385,city_br_3509,88270-000,88294-999
zip_range_3386,city_br_3510,78888-000,78889-999
zip_range_3387,city_br_3511,34990-000,34999-999
zip_range_3388,city_br_3512,76924-000,76925-999
zip_range_3389,city_br_3513,29830-000,29842-999
zip_range_3390,city_br_3514,75470-000,75479-999
zip_range_3391,city_br_3515,88865-000,88869-999
zip_range_3392,city_br_3516,45920-000,45929-999
zip_range_3393,city_br_3517,78690-000,78694-999
zip_range_3394,city_br_3518,15885-000,15889-999
zip_range_3395,city_br_3519,77610-000,77612-999
zip_range_3396,city_br_3520,69730-000,69734-999
zip_range_3397,city_br_3521,77353-000,77359-999
zip_range_3398,city_br_3522,69260-000,69264-999
zip_range_3399,city_br_3523,98338-000,98339-999
zip_range_3400,city_br_3524,76285-000,76289-999
zip_range_3401,city_br_3525,96545-000,96569-999
zip_range_3402,city_br_3526,39820-000,39824-999
zip_range_3403,city_br_305,72860-001,72869-999
zip_range_3404,city_br_133,93300-001,93599-999
zip_range_3405,city_br_3527,46730-000,46739-999
zip_range_3406,city_br_3528,89998-000,89999-999
zip_range_3407,city_br_3529,14960-000,14979-999
zip_range_3408,city_br_3530,78570-000,78572-999
zip_range_3409,city_br_3531,76956-000,76957-999
zip_range_3410,city_br_3532,79745-000,79749-999
zip_range_3411,city_br_3533,86895-000,86899-999
zip_range_3412,city_br_3534,77318-000,77319-999
zip_range_3413,city_br_3535,57970-000,57974-999
zip_range_3414,city_br_3536,98955-000,98957-999
zip_range_3415,city_br_3537,78528-000,78529-999
zip_range_3416,city_br_3538,63740-000,63749-999
zip_range_3417,city_br_3539,39817-000,39817-999
zip_range_3418,city_br_3540,64530-000,64534-999
zip_range_3419,city_br_3541,76580-000,76589-999
zip_range_3420,city_br_3542,68193-000,68194-999
zip_range_3421,city_br_3543,68473-000,68474-999
zip_range_3422,city_br_3544,78674-000,78674-999
zip_range_3423,city_br_3545,64365-000,64369-999
zip_range_3424,city_br_3546,78625-000,78627-999
zip_range_3425,city_br_3547,98370-000,98379-999
zip_range_3426,city_br_3548,48455-000,48459-999
zip_range_3427,city_br_3549,99687-000,99689-999
zip_range_3428,city_br_3550,39568-000,39568-999
zip_range_3429,city_br_3551,14670-000,14679-999
zip_range_3430,city_br_3552,68250-000,68269-999
zip_range_3431,city_br_3553,62755-000,62759-999
zip_range_3432,city_br_3554,17540-000,17549-999
zip_range_3433,city_br_3555,64500-000,64509-999
zip_range_3434,city_br_3556,68470-000,68472-999
zip_range_3435,city_br_3557,68980-000,68989-999
zip_range_3436,city_br_3558,36145-000,36145-999
zip_range_3437,city_br_3559,18790-000,18799-999
zip_range_3438,city_br_3560,58760-000,58762-999
zip_range_3439,city_br_3561,65706-000,65706-999
zip_range_3440,city_br_3562,57442-000,57444-999
zip_range_3441,city_br_3563,59730-000,59739-999
zip_range_3442,city_br_3564,57470-000,57474-999
zip_range_3443,city_br_3565,64468-000,64469-999
zip_range_3444,city_br_3566,57390-000,57399-999
zip_range_3445,city_br_3567,39398-000,39399-999
zip_range_3446,city_br_3568,15400-000,15409-999
zip_range_3447,city_br_3569,37488-000,37489-999
zip_range_3448,city_br_076,53000-001,53399-999
zip_range_3449,city_br_3570,65223-000,65224-999
zip_range_3450,city_br_3571,48470-000,48474-999
zip_range_3451,city_br_3572,58160-000,58166-999
zip_range_3452,city_br_3573,35540-000,35542-999
zip_range_3453,city_br_3574,77558-000,77559-999
zip_range_3454,city_br_3575,47530-000,47559-999
zip_range_3455,city_br_3576,36250-000,36254-999
zip_range_3456,city_br_3577,57550-000,57559-999
zip_range_3457,city_br_3578,35655-000,35656-999
zip_range_3458,city_br_3579,15450-000,15459-999
zip_range_3459,city_br_3580,35439-000,35439-999
zip_range_3460,city_br_3581,17570-000,17579-999
zip_range_3461,city_br_3582,15480-000,15489-999
zip_range_3462,city_br_3583,68270-000,68279-999
zip_range_3463,city_br_3584,36828-000,36829-999
zip_range_3464,city_br_3585,75280-000,75339-999
zip_range_3465,city_br_3586,14620-000,14639-999
zip_range_3466,city_br_3587,88870-000,88879-999
zip_range_3467,city_br_3588,55745-000,55749-999
zip_range_3468,city_br_3589,56170-000,56179-999
zip_range_3469,city_br_3590,63520-000,63529-999
zip_range_3470,city_br_3591,84350-000,84399-999
zip_range_3471,city_br_026,06000-001,06299-999
zip_range_3472,city_br_3592,19770-000,19779-999
zip_range_3473,city_br_3593,95520-000,95529-999
zip_range_3474,city_br_3594,17700-000,17709-999
zip_range_3475,city_br_3595,88540-000,88542-999
zip_range_3476,city_br_3596,68640-000,68643-999
zip_range_3477,city_br_3597,48150-000,48169-999
zip_range_3478,city_br_3598,56200-000,56209-999
zip_range_3479,city_br_3599,68390-000,68397-999
zip_range_3480,city_br_304,19900-001,19919-999
zip_range_3481,city_br_3600,87170-000,87174-999
zip_range_3482,city_br_3601,89663-000,89664-999
zip_range_3483,city_br_3602,57525-000,57529-999
zip_range_3484,city_br_3603,36420-000,36421-999
zip_range_3485,city_br_3604,59347-000,59349-999
zip_range_3486,city_br_3605,37570-000,37575-999
zip_range_3487,city_br_3606,35400-000,35419-999
zip_range_3488,city_br_3607,76920-000,76922-999
zip_range_3489,city_br_3608,58560-000,58569-999
zip_range_3490,city_br_3609,89834-000,89834-999
zip_range_3491,city_br_3610,17920-000,17929-999
zip_range_3492,city_br_3611,75165-000,75169-999
zip_range_3493,city_br_3612,39855-000,39859-999
zip_range_3494,city_br_3613,85933-000,85934-999
zip_range_3495,city_br_3614,15685-000,15689-999
zip_range_3496,city_br_3615,44718-000,44719-999
zip_range_3497,city_br_3616,75715-000,75719-999
zip_range_3498,city_br_3617,17860-000,17869-999
zip_range_3499,city_br_3618,68485-000,68487-999
zip_range_3500,city_br_3619,62870-000,62874-999
zip_range_3501,city_br_3620,69345-000,69347-999
zip_range_3502,city_br_3621,61800-001,61879-999
zip_range_3503,city_br_3622,49970-000,49979-999
zip_range_3504,city_br_206,65130-000,65137-999
zip_range_3505,city_br_3623,62770-000,62779-999
zip_range_3506,city_br_3624,62180-000,62183-999
zip_range_3507,city_br_3625,73700-000,73729-999
zip_range_3508,city_br_3626,39573-000,39574-999
zip_range_3509,city_br_3627,64680-000,64682-999
zip_range_3510,city_br_3628,39818-000,39819-999
zip_range_3511,city_br_3629,64710-000,64719-999
zip_range_3512,city_br_3630,39517-000,39517-999
zip_range_3513,city_br_3631,89765-000,89769-999
zip_range_3514,city_br_3632,87140-000,87154-999
zip_range_3515,city_br_3633,99850-000,99854-999
zip_range_3516,city_br_3634,35622-000,35623-999
zip_range_3517,city_br_3635,88543-000,88544-999
zip_range_3518,city_br_3636,35582-000,35584-999
zip_range_3519,city_br_3637,36195-000,36199-999
zip_range_3520,city_br_3638,64898-000,64899-999
zip_range_3521,city_br_3639,57410-000,57419-999
zip_range_3522,city_br_3640,15470-000,15479-999
zip_range_3523,city_br_3641,75845-000,75849-999
zip_range_3524,city_br_3642,68535-000,68536-999
zip_range_3525,city_br_3643,62910-000,62919-999
zip_range_3526,city_br_141,88130-001,88139-999
zip_range_3527,city_br_3644,36750-000,36759-999
zip_range_3528,city_br_3645,89985-000,89989-999
zip_range_3529,city_br_3646,62780-000,62784-999
zip_range_3530,city_br_3647,55540-000,55549-999
zip_range_3531,city_br_3648,95540-000,95551-999
zip_range_3532,city_br_3649,15828-000,15829-999
zip_range_3533,city_br_3650,85555-000,85556-999
zip_range_3534,city_br_091,77000-001,77299-999
zip_range_3535,city_br_3651,46460-000,46469-999
zip_range_3536,city_br_3652,84130-000,84139-999
zip_range_3537,city_br_3653,88545-000,88547-999
zip_range_3538,city_br_3654,15720-000,15729-999
zip_range_3539,city_br_3655,98300-000,98319-999
zip_range_3540,city_br_3656,64925-000,64929-999
zip_range_3541,city_br_3657,57600-001,57614-999
zip_range_3542,city_br_3658,64420-000,64429-999
zip_range_3543,city_br_3659,65238-000,65244-999
zip_range_3544,city_br_3660,77798-000,77799-999
zip_range_3545,city_br_3661,46930-000,46959-999
zip_range_3546,city_br_3662,76190-000,76194-999
zip_range_3547,city_br_3663,77913-000,77914-999
zip_range_3548,city_br_3664,55310-000,55314-999
zip_range_3549,city_br_3665,77365-000,77367-999
zip_range_3550,city_br_3666,75210-000,75219-999
zip_range_3551,city_br_3667,75990-000,76099-999
zip_range_3552,city_br_3668,85270-000,85274-999
zip_range_3553,city_br_3669,19970-000,19989-999
zip_range_3554,city_br_3670,98430-000,98434-999
zip_range_3555,city_br_3671,89887-000,89887-999
zip_range_3556,city_br_3672,39945-000,39949-999
zip_range_3557,city_br_3673,85950-000,85954-999
zip_range_3558,city_br_3674,75580-000,75599-999
zip_range_3559,city_br_3675,98280-000,98289-999
zip_range_3560,city_br_3676,29750-000,29759-999
zip_range_3561,city_br_3677,55470-000,55479-999
zip_range_3562,city_br_3678,17980-000,17989-999
zip_range_3563,city_br_3679,96690-000,96699-999
