id,code,type,description,supplementary_unit,start_date,expiry_date
"commodity_code_2018_62021290","62021290","commodity","Women's or girls' overcoats, raincoats, car coats, capes, cloaks and similar articles, of cotton, of a weight per garment of > 1 kg (excl. knitted or crocheted)","","","2022-01-01"
"commodity_code_2018_62021310","62021310","commodity","Women's or girls' overcoats, raincoats, car coats, capes, cloaks and similar articles, of man-made fibres, of a weight per garment of <= 1 kg (excl. knitted or crocheted)","","","2022-01-01"
"commodity_code_2018_62021390","62021390","commodity","Women's or girls' overcoats, raincoats, car coats, capes, cloaks and similar articles, of man-made fibres, of a weight per garment of > 1 kg (excl. knitted or crocheted)","","","2022-01-01"
"commodity_code_2018_62021900","62021900","commodity","Women's or girls' overcoats, raincoats, car coats, capes, cloaks and similar articles, of textile materials (excl. of wool or fine animal hair, cotton or man-made fibres, knitted or crocheted)","","","2022-01-01"
"commodity_code_2018_62029100","62029100","commodity","Women's or girls' anoraks, incl. ski jackets, windcheaters, wind-jackets and similar articles, of wool or fine animal hair (excl. knitted or crocheted, suits, ensembles, jackets, blazers and trousers)","","","2022-01-01"
"commodity_code_2018_62029200","62029200","commodity","Women's or girls' anoraks, windcheaters, wind jackets and similar articles, of cotton (not knitted or crocheted and excl. suits, ensembles, jackets, blazers, trousers and tops of ski suits)","","","2022-01-01"
"commodity_code_2018_62029300","62029300","commodity","Women's or girls' anoraks, windcheaters, wind jackets and similar articles, of man-made fibres (not knitted or crocheted and excl. suits, ensembles, jackets, blazers, trousers and tops of ski suits)","","","2022-01-01"
"commodity_code_2018_62029900","62029900","commodity","Women's or girls' anoraks, incl. ski jackets, windcheaters, wind-jackets and similar articles, of textile materials (excl. of wool, fine animal hair, cotton or man-made fibres, knitted or crocheted, suits, ensembles, jackets, blazers and trousers)","","","2022-01-01"
"commodity_code_2018_62031100","62031100","commodity","Men's or boys' suits of wool or fine animal hair (excl. knitted or crocheted, tracksuits, ski suits and swimwear)","p/st","",""
"commodity_code_2018_62031200","62031200","commodity","Men's or boys' suits of synthetic fibres (excl. knitted or crocheted, tracksuits, ski suits and swimwear)","p/st","",""
"commodity_code_2018_62031910","62031910","commodity","Men's or boys' suits of cotton (excl. knitted or crocheted, tracksuits, ski suits and swimwear)","p/st","",""
"commodity_code_2018_62031930","62031930","commodity","Men's or boys' suits of artificial fibres (excl. knitted or crocheted, tracksuits, ski suits and swimwear)","p/st","",""
"commodity_code_2018_62031990","62031990","commodity","Men's or boys' suits of textile materials (excl. of wool or fine animal hair, cotton or synthetic fibres, knitted or crocheted, tracksuits, ski suits and swimwear)","p/st","",""
"commodity_code_2018_62032210","62032210","commodity","Men's or boys' industrial and occupational ensembles of cotton (excl. knitted or crocheted)","p/st","",""
"commodity_code_2018_62032280","62032280","commodity","Men's or boys' ensembles, of cotton (not knitted or crocheted and excl. industrial and occupational clothing, tracksuits, ski ensembles and swimwear)","p/st","",""
"commodity_code_2018_62032310","62032310","commodity","Men's or boys' industrial and occupational ensembles of synthetic fibres (excl. knitted or crocheted)","p/st","",""
"commodity_code_2018_62032380","62032380","commodity","Men's or boys' ensembles, of synthetic fibres (not knitted or crocheted and excl. industrial and occupational clothing, tracksuits, ski ensembles and swimwear)","p/st","",""
"commodity_code_2018_62032911","62032911","commodity","Men's or boys' industrial and occupational ensembles of artificial fibres (excl. knitted or crocheted)","p/st","",""
"commodity_code_2018_62032918","62032918","commodity","Men's or boys' ensembles, of artificial fibres (not knitted or crocheted and excl. industrial and occupational clothing, tracksuits, ski ensembles and swimwear)","p/st","",""
"commodity_code_2018_62032930","62032930","commodity","Men's or boys' ensembles of wool or fine animal hair (excl. knitted or crocheted, ski ensembles and swimwear)","p/st","",""
"commodity_code_2018_62032990","62032990","commodity","Men's or boys' ensembles of textile materials (excl. of wool, fine animal hair, cotton, man-made fibres, knitted or crocheted, ski ensembles and swimwear)","p/st","",""
"commodity_code_2018_62033100","62033100","commodity","Men's or boys' jackets and blazers of wool or fine animal hair (excl. knitted or crocheted, and wind-jackets and similar articles)","p/st","",""
"commodity_code_2018_62033210","62033210","commodity","Men's or boys' jackets and blazers of cotton, industrial and occupational (excl. knitted or crocheted, and wind-jackets and similar articles)","p/st","",""
"commodity_code_2018_62033290","62033290","commodity","Men's or boys' jackets and blazers of cotton (excl. knitted or crocheted, industrial and occupational, and wind-jackets and similar articles)","p/st","",""
"commodity_code_2018_62033310","62033310","commodity","Men's or boys' jackets and blazers of synthetic fibres, industrial and occupational (excl. knitted or crocheted, and wind-jackets and similar articles)","p/st","",""
"commodity_code_2018_62033390","62033390","commodity","Men's or boys' jackets and blazers of synthetic fibres (excl. knitted or crocheted, industrial and occupational, and wind-jackets and similar articles)","p/st","",""
"commodity_code_2018_62033911","62033911","commodity","Men's or boys' jackets and blazers of artificial fibres, industrial and occupational (excl. knitted or crocheted, and wind-jackets and similar articles)","p/st","",""
"commodity_code_2018_62033919","62033919","commodity","Men's or boys' jackets and blazers of artificial fibres (excl. knitted or crocheted, industrial and occupational, and wind-jackets and similar articles)","p/st","",""
"commodity_code_2018_62033990","62033990","commodity","Men's or boys' jackets and blazers of textile materials (excl. of wool, fine animal hair, cotton or man-made fibres, knitted or crocheted, and wind-jackets and similar articles)","p/st","",""
"commodity_code_2018_62034110","62034110","commodity","Men's or boys' trousers and breeches of wool or fine animal hair (excl. knitted or crocheted, bib and brace overalls and underpants)","p/st","",""
"commodity_code_2018_62034130","62034130","commodity","Men's or boys' bib and brace overalls of wool or fine animal hair (excl. knitted or crocheted)","p/st","",""
"commodity_code_2018_62034190","62034190","commodity","Men's or boys' shorts of wool or fine animal hair (excl. knitted or crocheted, underpants and swimwear)","p/st","",""
"commodity_code_2018_62034211","62034211","commodity","Men's or boys' industrial and occupational trousers and breeches of cotton (excl. knitted or crocheted and bib and brace overalls)","p/st","",""
"commodity_code_2018_62034231","62034231","commodity","Men's or boys' trousers and breeches of cotton denim (excl. knitted or crocheted, industrial and occupational, bib and brace overalls and underpants)","p/st","",""
"commodity_code_2018_62034233","62034233","commodity","Men's or boys' trousers and breeches of cotton cut corduroy (excl. knitted or crocheted, industrial and occupational, bib and brace overalls and underpants)","p/st","",""
"commodity_code_2018_62034235","62034235","commodity","Men's or boys' trousers and breeches of cotton (excl. denim, cut corduroy, knitted or crocheted, industrial and occupational, bib and brace overalls and underpants)","p/st","",""
"commodity_code_2018_62034251","62034251","commodity","Men's or boys' bib and brace overalls, of cotton, industrial and occupational (excl. knitted or crocheted)","p/st","",""
"commodity_code_2018_62034259","62034259","commodity","Men's or boys' bib and brace overalls, of cotton (excl. knitted or crocheted, industrial and occupational)","p/st","",""
"commodity_code_2018_62034290","62034290","commodity","Men's or boys' shorts of cotton (excl. knitted or crocheted, swimwear and underpants)","p/st","",""
"commodity_code_2018_62034311","62034311","commodity","Men's or boys' trousers and breeches of synthetic fibres, industrial and occupational (excl. knitted or crocheted and bib and brace overalls)","p/st","",""
"commodity_code_2018_62034319","62034319","commodity","Men's or boys' trousers and breeches of synthetic fibres (excl. knitted or crocheted, industrial and occupational, bib and brace overalls and underpants)","p/st","",""
"commodity_code_2018_62034331","62034331","commodity","Men's or boys' bib and brace overalls of synthetic fibres, industrial and occupational (excl. knitted or crocheted)","p/st","",""
"commodity_code_2018_62034339","62034339","commodity","Men's or boys' bib and brace overalls of synthetic fibres (excl. knitted or crocheted, and industrial and occupational)","p/st","",""
"commodity_code_2018_62034390","62034390","commodity","Men's or boys' shorts of synthetic fibres (excl. knitted or crocheted, underpants and swimwear)","p/st","",""
"commodity_code_2018_62034911","62034911","commodity","Men's or boys' trousers and breeches of artificial fibres, industrial and occupational (excl. knitted or crocheted and bib and brace overalls)","p/st","",""
"commodity_code_2018_62034919","62034919","commodity","Men's or boys' trousers and breeches of artificial fibres (excl. knitted or crocheted, industrial and occupational, bib and brace overalls and underpants)","p/st","",""
"commodity_code_2018_62034931","62034931","commodity","Men's or boys' bib and brace overalls of artificial fibres, industrial and occupational (excl. knitted or crocheted)","p/st","",""
"commodity_code_2018_62034939","62034939","commodity","Men's or boys' bib and brace overalls of artificial fibres (excl. knitted or crocheted, industrial and occupational)","p/st","",""
"commodity_code_2018_62034950","62034950","commodity","Men's or boys' shorts of artificial fibres (excl. knitted or crocheted, underpants and swimwear)","p/st","",""
"commodity_code_2018_62034990","62034990","commodity","Men's or boys' trousers, bib and brace overalls, breeches and shorts of textile materials (excl. of wool, fine animal hair, cotton or man-made fibres, knitted or crocheted, underpants and swimwear)","p/st","",""
"commodity_code_2018_62041100","62041100","commodity","Women's or girls' suits of wool or fine animal hair (excl. knitted or crocheted, ski overalls and swimwear)","p/st","",""
"commodity_code_2018_62041200","62041200","commodity","Women's or girls' suits of cotton (excl. knitted or crocheted, ski overalls and swimwear)","p/st","",""
