id,name,sector,description
"KPD382125","38.21.25","[E] OPSKRBA VODOM; USLUGE UKLANJANJA OTPADNIH VODA, GOSPODARENJA OTPADOM I SANACIJE OKOLIŠA","Sekundarne sirovine od aluminija"
"KPD382126","38.21.26","[E] OPSKRBA VODOM; USLUGE UKLANJANJA OTPADNIH VODA, GOSPODARENJA OTPADOM I SANACIJE OKOLIŠA","Sekundarne sirovine od ostalih metala"
"KPD382131","38.21.31","[E] OPSKRBA VODOM; USLUGE UKLANJANJA OTPADNIH VODA, GOSPODARENJA OTPADOM I SANACIJE OKOLIŠA","Sekundarne sirovine od stakla"
"KPD382132","38.21.32","[E] OPSKRBA VODOM; USLUGE UKLANJANJA OTPADNIH VODA, GOSPODARENJA OTPADOM I SANACIJE OKOLIŠA","Sekundarne sirovine od papira i kartona"
"KPD382133","38.21.33","[E] OPSKRBA VODOM; USLUGE UKLANJANJA OTPADNIH VODA, GOSPODARENJA OTPADOM I SANACIJE OKOLIŠA","Sekundarne sirovine od plastike"
"KPD382134","38.21.34","[E] OPSKRBA VODOM; USLUGE UKLANJANJA OTPADNIH VODA, GOSPODARENJA OTPADOM I SANACIJE OKOLIŠA","Sekundarne sirovine od gume"
"KPD382135","38.21.35","[E] OPSKRBA VODOM; USLUGE UKLANJANJA OTPADNIH VODA, GOSPODARENJA OTPADOM I SANACIJE OKOLIŠA","Sekundarne sirovine od tekstila"
"KPD382136","38.21.36","[E] OPSKRBA VODOM; USLUGE UKLANJANJA OTPADNIH VODA, GOSPODARENJA OTPADOM I SANACIJE OKOLIŠA","Sekundarne sirovine od minerala dobivenih rušenjem"
"KPD382137","38.21.37","[E] OPSKRBA VODOM; USLUGE UKLANJANJA OTPADNIH VODA, GOSPODARENJA OTPADOM I SANACIJE OKOLIŠA","Sekundarne sirovine od ostalih nemetalnih materijala"
"KPD382141","38.21.41","[E] OPSKRBA VODOM; USLUGE UKLANJANJA OTPADNIH VODA, GOSPODARENJA OTPADOM I SANACIJE OKOLIŠA","Usluge demontiranja olupina"
"KPD382142","38.21.42","[E] OPSKRBA VODOM; USLUGE UKLANJANJA OTPADNIH VODA, GOSPODARENJA OTPADOM I SANACIJE OKOLIŠA","Usluge rezanja brodova"
"KPD382143","38.21.43","[E] OPSKRBA VODOM; USLUGE UKLANJANJA OTPADNIH VODA, GOSPODARENJA OTPADOM I SANACIJE OKOLIŠA","Usluge demontiranja rabljenih automobila, računala, televizora i druge opreme"
"KPD382150","38.21.50","[E] OPSKRBA VODOM; USLUGE UKLANJANJA OTPADNIH VODA, GOSPODARENJA OTPADOM I SANACIJE OKOLIŠA","Usluge obrade otpada prije oporabe"
"KPD382210","38.22.10","[E] OPSKRBA VODOM; USLUGE UKLANJANJA OTPADNIH VODA, GOSPODARENJA OTPADOM I SANACIJE OKOLIŠA","Usluge oporabe energije"
"KPD382220","38.22.20","[E] OPSKRBA VODOM; USLUGE UKLANJANJA OTPADNIH VODA, GOSPODARENJA OTPADOM I SANACIJE OKOLIŠA","Pelete od komunalnog otpada za spaljivanje s dobivanjem energije"
"KPD382300","38.23.00","[E] OPSKRBA VODOM; USLUGE UKLANJANJA OTPADNIH VODA, GOSPODARENJA OTPADOM I SANACIJE OKOLIŠA","Usluge oporabe ostalog otpada"
"KPD383110","38.31.10","[E] OPSKRBA VODOM; USLUGE UKLANJANJA OTPADNIH VODA, GOSPODARENJA OTPADOM I SANACIJE OKOLIŠA","Usluge spaljivanja opasnog otpada bez dobivanja energije"
"KPD383120","38.31.20","[E] OPSKRBA VODOM; USLUGE UKLANJANJA OTPADNIH VODA, GOSPODARENJA OTPADOM I SANACIJE OKOLIŠA","Usluge spaljivanja neopasnog otpada bez dobivanja energije"
"KPD383130","38.31.30","[E] OPSKRBA VODOM; USLUGE UKLANJANJA OTPADNIH VODA, GOSPODARENJA OTPADOM I SANACIJE OKOLIŠA","Otpadna organska otapala"
"KPD383140","38.31.40","[E] OPSKRBA VODOM; USLUGE UKLANJANJA OTPADNIH VODA, GOSPODARENJA OTPADOM I SANACIJE OKOLIŠA","Pepeo i drugi ostaci spaljenog otpada"
"KPD383150","38.31.50","[E] OPSKRBA VODOM; USLUGE UKLANJANJA OTPADNIH VODA, GOSPODARENJA OTPADOM I SANACIJE OKOLIŠA","Pelete od komunalnog otpada za spaljivanje bez dobivanja energije"
"KPD383160","38.31.60","[E] OPSKRBA VODOM; USLUGE UKLANJANJA OTPADNIH VODA, GOSPODARENJA OTPADOM I SANACIJE OKOLIŠA","Usluge obrade otpada prije spaljivanja bez dobivanja energije"
"KPD383211","38.32.11","[E] OPSKRBA VODOM; USLUGE UKLANJANJA OTPADNIH VODA, GOSPODARENJA OTPADOM I SANACIJE OKOLIŠA","Usluge sanitarnog odlaganja neopasnog otpada"
"KPD383212","38.32.12","[E] OPSKRBA VODOM; USLUGE UKLANJANJA OTPADNIH VODA, GOSPODARENJA OTPADOM I SANACIJE OKOLIŠA","Ostale usluge odlaganja ili trajnog skladištenja neopasnog otpada"
"KPD383221","38.32.21","[E] OPSKRBA VODOM; USLUGE UKLANJANJA OTPADNIH VODA, GOSPODARENJA OTPADOM I SANACIJE OKOLIŠA","Usluge obrade visoko radioaktivnog otpada prije odlaganja ili trajnog skladištenja"
"KPD383222","38.32.22","[E] OPSKRBA VODOM; USLUGE UKLANJANJA OTPADNIH VODA, GOSPODARENJA OTPADOM I SANACIJE OKOLIŠA","Ostale usluge obrade radioaktivnog otpada prije odlaganja ili trajnog skladištenja"
"KPD383223","38.32.23","[E] OPSKRBA VODOM; USLUGE UKLANJANJA OTPADNIH VODA, GOSPODARENJA OTPADOM I SANACIJE OKOLIŠA","Ostale usluge obrade opasnog otpada prije odlaganja ili trajnog skladištenja"
"KPD383224","38.32.24","[E] OPSKRBA VODOM; USLUGE UKLANJANJA OTPADNIH VODA, GOSPODARENJA OTPADOM I SANACIJE OKOLIŠA","Usluge odlaganja ili trajnog skladištenja visoko radioaktivnog otpada"
"KPD383225","38.32.25","[E] OPSKRBA VODOM; USLUGE UKLANJANJA OTPADNIH VODA, GOSPODARENJA OTPADOM I SANACIJE OKOLIŠA","Ostale usluge odlaganja ili trajnog skladištenja visoko radioaktivnog otpada"
"KPD383226","38.32.26","[E] OPSKRBA VODOM; USLUGE UKLANJANJA OTPADNIH VODA, GOSPODARENJA OTPADOM I SANACIJE OKOLIŠA","Ostale usluge odlaganja ili trajnog skladištenja opasnog otpada"
"KPD383300","38.33.00","[E] OPSKRBA VODOM; USLUGE UKLANJANJA OTPADNIH VODA, GOSPODARENJA OTPADOM I SANACIJE OKOLIŠA","Ostale usluge zbrinjavanja otpada"
"KPD390011","39.00.11","[E] OPSKRBA VODOM; USLUGE UKLANJANJA OTPADNIH VODA, GOSPODARENJA OTPADOM I SANACIJE OKOLIŠA","Usluge sanacije i čišćenja zemljišta i podzemnih voda"
"KPD390012","39.00.12","[E] OPSKRBA VODOM; USLUGE UKLANJANJA OTPADNIH VODA, GOSPODARENJA OTPADOM I SANACIJE OKOLIŠA","Usluge sanacije i čišćenja površinskih voda"
"KPD390013","39.00.13","[E] OPSKRBA VODOM; USLUGE UKLANJANJA OTPADNIH VODA, GOSPODARENJA OTPADOM I SANACIJE OKOLIŠA","Usluge sanacije i čišćenja zraka"
"KPD390014","39.00.14","[E] OPSKRBA VODOM; USLUGE UKLANJANJA OTPADNIH VODA, GOSPODARENJA OTPADOM I SANACIJE OKOLIŠA","Usluge sanacije zgrada"
"KPD390021","39.00.21","[E] OPSKRBA VODOM; USLUGE UKLANJANJA OTPADNIH VODA, GOSPODARENJA OTPADOM I SANACIJE OKOLIŠA","Usluge ograničavanja zagađenja, kontrole i nadzora sanacije zagađenih lokacija i ostale usluge sanacije zagađenih lokacija"
"KPD390022","39.00.22","[E] OPSKRBA VODOM; USLUGE UKLANJANJA OTPADNIH VODA, GOSPODARENJA OTPADOM I SANACIJE OKOLIŠA","Ostale usluge sanacije okoliša"
"KPD390023","39.00.23","[E] OPSKRBA VODOM; USLUGE UKLANJANJA OTPADNIH VODA, GOSPODARENJA OTPADOM I SANACIJE OKOLIŠA","Ostale posebne usluge kontrole onečišćenja"
"KPD410011","41.00.11","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Stambene zgrade s jednim stanom"
"KPD410012","41.00.12","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Stambene zgrade s dva stana"
"KPD410013","41.00.13","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Stambene zgrade s tri i više stanova"
"KPD410014","41.00.14","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Stambene zgrade za stanovanje zajednica"
"KPD410021","41.00.21","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Industrijske zgrade"
"KPD410022","41.00.22","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Nestambene poljoprivredne zgrade"
"KPD410023","41.00.23","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Uredske zgrade"
"KPD410024","41.00.24","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Zgrade za trgovinu na veliko i malo"
"KPD410025","41.00.25","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Zgrade za promet i komunikacije"
"KPD410026","41.00.26","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Rezervoari, silosi i skladišta"
"KPD410027","41.00.27","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Hoteli i slične zgrade"
"KPD410028","41.00.28","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Zgrade za kulturno-umjetničku djelatnost i zabavu, obrazovne ustanove, bolnice, zgrade za institucionalnu skrb i zgrade za vjerske obrede"
"KPD410029","41.00.29","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Nestambene zgrade, d. n."
"KPD410031","41.00.31","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Građevinski radovi na izgradnji stambenih zgrada s jednim stanom"
"KPD410032","41.00.32","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Građevinski radovi na izgradnji stambenih zgrada s dva stana"
"KPD410033","41.00.33","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Građevinski radovi na izgradnji stambenih zgrada s tri i više stanova"
"KPD410034","41.00.34","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Građevinski radovi na izgradnji stambenih zgrada za stanovanje zajednica"
"KPD410041","41.00.41","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Građevinski radovi na izgradnji industrijskih zgrada"
"KPD410042","41.00.42","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Građevinski radovi na izgradnji nestambenih poljoprivrednih zgrada"
"KPD410043","41.00.43","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Građevinski radovi na izgradnji uredskih zgrada"
"KPD410044","41.00.44","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Građevinski radovi na izgradnji zgrada za trgovinu na veliko i malo"
"KPD410045","41.00.45","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Građevinski radovi na izgradnji zgrada za promet i komunikacije"
"KPD410046","41.00.46","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Građevinski radovi na izgradnji rezervoara, silosa i skladišta"
"KPD410047","41.00.47","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Građevinski radovi na izgradnji hotela i sličnih zgrada"
"KPD410048","41.00.48","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Građevinski radovi na izgradnji građevina za kulturno-umjetničku djelatnost i zabavu, obrazovnih ustanova, bolnica, zgrada za institucionalnu skrb i zgrada za vjerske obrede"
"KPD410049","41.00.49","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Građevinski radovi na izgradnji nestambenih zgrada, d. n."
"KPD421110","42.11.10","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Autoceste, ceste, ulice i ostale prometnice ili pješački putovi i uzletišta u zračnim lukama"
"KPD421120","42.11.20","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Građevinski radovi na izgradnji autocesta, cesta, ulica i ostalih prometnica ili pješačkih putova te uzletišta u zračnim lukama"
"KPD421210","42.12.10","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Željezničke pruge i podzemne željeznice"
"KPD421220","42.12.20","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Građevinski radovi na izgradnji željezničkih pruga i podzemnih željeznica"
"KPD421310","42.13.10","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Mostovi i tuneli"
"KPD421320","42.13.20","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Građevinski radovi na izgradnji mostova i tunela"
"KPD422111","42.21.11","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Magistralni cjevovodi za tekućine i plinove"
"KPD422112","42.21.12","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Lokalni cjevovodi za tekućine i plinove"
"KPD422113","42.21.13","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Sustavi za navodnjavanje (kanali); vodovodne mreže i cjevovodi; postrojenja za pročišćavanje vode, postrojenja za zbrinjavanje otpadnih voda i crpne stanice"
"KPD422121","42.21.21","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Građevinski radovi na izgradnji magistralnih cjevovoda"
"KPD422122","42.21.22","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Građevinski radovi na izgradnji lokalnih cjevovoda, uključujući pomoćne radove"
"KPD422123","42.21.23","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Građevinski radovi na izgradnji sustava za navodnjavanje (kanala), vodovodnih mreža i cjevovoda, postrojenja za pročišćavanje vode, postrojenja za zbrinjavanje otpadnih voda i crpnih stanica"
"KPD422124","42.21.24","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Radovi na bušenju vodocrpilišta i iskopavanju septičkih jama"
"KPD422211","42.22.11","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Magistralni elektroenergetski i telekomunikacijski vodovi"
"KPD422212","42.22.12","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Lokalni elektroenergetski i telekomunikacijski vodovi"
"KPD422213","42.22.13","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Elektrane"
"KPD422221","42.22.21","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Građevinski radovi na izgradnji magistralnih elektroenergetskih i telekomunikacijskih vodova"
"KPD422222","42.22.22","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Građevinski radovi na izgradnji lokalnih elektroenergetskih i telekomunikacijskih vodova"
"KPD422223","42.22.23","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Građevinski radovi na izgradnji elektrana"
"KPD429110","42.91.10","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Luke, pristaništa, brane, ustavi i srodne hidromehaničke građevine"
"KPD429120","42.91.20","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Građevinski radovi na izgradnji luka, pristaništa, brana, ustava i srodnih hidromehaničkih građevina"
"KPD429911","42.99.11","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Građevine za rudarstvo i industriju"
"KPD429912","42.99.12","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Građevine za sport i rekreaciju"
"KPD429919","42.99.19","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Ostale građevine niskogradnje, d. n."
"KPD429921","42.99.21","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Građevinski radovi na izgradnji građevina za rudarstvo i industriju"
"KPD429922","42.99.22","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Građevinski radovi na izgradnji sportske infrastrukture na otvorenom"
"KPD429923","42.99.23","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Građevinski radovi na izgradnji unutarnje sportske infrastrukture"
"KPD429929","42.99.29","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Građevinski radovi na izgradnji ostalih građevina niskogradnje, d. n."
"KPD431100","43.11.00","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Radovi na uklanjanju građevina"
"KPD431201","43.12.01","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Radovi na pripremi zemljišta; raščišćavanje terena"
"KPD431202","43.12.02","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Radovi na iskopavanju i uklanjanju zemlje"
"KPD431300","43.13.00","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Radovi na pokusnom bušenju i sondiranju terena za gradnju"
"KPD432100","43.21.00","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Elektroinstalacijski radovi"
"KPD432211","43.22.11","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Radovi na uvođenju instalacija za vodovod i kanalizaciju (odvod)"
"KPD432212","43.22.12","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Radovi na uvođenju instalacija za grijanje, ventilaciju i klimatizaciju"
"KPD432220","43.22.20","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Radovi na uvođenju instalacija za plin"
"KPD432310","43.23.10","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Radovi na postavljanju izolacije"
"KPD432320","43.23.20","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Radovi na hidroizolaciji"
"KPD432400","43.24.00","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Ostali građevinski instalacijski radovi"
"KPD433100","43.31.00","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Fasadni i štukaturni radovi"
"KPD433201","43.32.01","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Radovi na ugradnji drvne stolarije"
"KPD433202","43.32.02","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Radovi na ugradnji metalne stolarije"
"KPD433209","43.32.09","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Radovi na ugradnji stolarije, d. n."
"KPD433310","43.33.10","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Radovi na postavljanju podnih i zidnih obloga od kamena, betonskih blokova, keramičkih pločica i ploča"
"KPD433320","43.33.20","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Radovi na postavljanju parketa i ostalih drvenih podnih i zidnih obloga"
"KPD433390","43.33.90","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Radovi na postavljanju podnih i zidnih obloga, d. n."
"KPD433410","43.34.10","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Soboslikarski radovi"
"KPD433420","43.34.20","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Staklarski radovi"
"KPD433501","43.35.01","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Radovi na postavljanju ukrasnih elemenata"
"KPD433509","43.35.09","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Ostali završni građevinski radovi, d. n."
"KPD434101","43.41.01","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Radovi na podizanju krovnih konstrukcija"
"KPD434109","43.41.09","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Radovi na krovištu, d. n."
"KPD434211","43.42.11","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Radovi na montaži čeličnih elemenata u gradnji zgrada"
"KPD434212","43.42.12","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Radovi na zabijanju stupova (pilona) u gradnji zgrada"
"KPD434290","43.42.90","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Ostali specijalizirani građevinski radovi u gradnji zgrada, d. n."
"KPD435001","43.50.01","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Radovi na zabijanju stupova (pilona) i radovi na fundiranju u niskogradnji"
"KPD435002","43.50.02","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Gradnja montažnih bazena"
"KPD435003","43.50.03","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Ostali specijalizirani građevinski radovi u niskogradnji"
"KPD436000","43.60.00","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Usluge posredovanja u pružanju specijaliziranih građevinskih usluga"
"KPD439100","43.91.00","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Zidarski radovi"
"KPD439910","43.99.10","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Radovi na postavljanju skela"
"KPD439920","43.99.20","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Radovi na betoniranju"
"KPD439930","43.99.30","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Radovi na sastavljanju i podizanju montažnih građevina"
"KPD439940","43.99.40","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Usluge iznajmljivanja dizalica (kranova) i građevinskih strojeva s rukovateljem, d. n."
"KPD439990","43.99.90","[F] GRAĐEVINE I GRAĐEVINSKI RADOVI","Specijalizirani građevinski radovi, d. n."
"KPD461101","46.11.01","[G] USLUGE TRGOVINE NA VELIKO I NA MALO","Usluge trgovine na veliko, uz naplatu ili na osnovi ugovora, živim životinjama"
"KPD461102","46.11.02","[G] USLUGE TRGOVINE NA VELIKO I NA MALO","Usluge trgovine na veliko, uz naplatu ili na osnovi ugovora, cvijećem i sadnicama"
"KPD461109","46.11.09","[G] USLUGE TRGOVINE NA VELIKO I NA MALO","Usluge trgovine na veliko, uz naplatu ili na osnovi ugovora, poljoprivrednim sirovinama, živim životinjama, tekstilnim sirovinama i poluproizvodima, d. n."
"KPD461201","46.12.01","[G] USLUGE TRGOVINE NA VELIKO I NA MALO","Usluge trgovine na veliko, uz naplatu ili na osnovi ugovora, krutim, tekućim i plinovitim gorivima i sličnim proizvodima"
"KPD461202","46.12.02","[G] USLUGE TRGOVINE NA VELIKO I NA MALO","Usluge trgovine na veliko, uz naplatu ili na osnovi ugovora, metalnim rudama i metalima u izvornom obliku"
"KPD461203","46.12.03","[G] USLUGE TRGOVINE NA VELIKO I NA MALO","Usluge trgovine na veliko, uz naplatu ili na osnovi ugovora, industrijskim kemikalijama, gnojivima i agrokemijskim proizvodima"
"KPD461301","46.13.01","[G] USLUGE TRGOVINE NA VELIKO I NA MALO","Usluge trgovine na veliko, uz naplatu ili na osnovi ugovora, drvenom građom i proizvodima od drva"
"KPD461302","46.13.02","[G] USLUGE TRGOVINE NA VELIKO I NA MALO","Usluge trgovine na veliko, uz naplatu ili na osnovi ugovora, građevinskim materijalima"
"KPD461401","46.14.01","[G] USLUGE TRGOVINE NA VELIKO I NA MALO","Usluge trgovine na veliko, uz naplatu ili na osnovi ugovora, računalima, softverom, elektroničkom i telekomunikacijskom opremom te ostalom uredskom opremom"
"KPD461402","46.14.02","[G] USLUGE TRGOVINE NA VELIKO I NA MALO","Usluge trgovine na veliko, uz naplatu ili na osnovi ugovora, brodovima, zrakoplovima i ostalom transportnom opremom"
"KPD461403","46.14.03","[G] USLUGE TRGOVINE NA VELIKO I NA MALO","Usluge trgovine na veliko, uz naplatu ili na osnovi ugovora, strojevima i industrijskom opremom"
"KPD461501","46.15.01","[G] USLUGE TRGOVINE NA VELIKO I NA MALO","Usluge trgovine na veliko, uz naplatu ili na osnovi ugovora, namještajem"
"KPD461502","46.15.02","[G] USLUGE TRGOVINE NA VELIKO I NA MALO","Usluge trgovine na veliko, uz naplatu ili na osnovi ugovora, radiouređajima, televizorima i videoopremom"
"KPD461503","46.15.03","[G] USLUGE TRGOVINE NA VELIKO I NA MALO","Usluge trgovine na veliko, uz naplatu ili na osnovi ugovora, željeznom robom i ručnim alatom"
"KPD461504","46.15.04","[G] USLUGE TRGOVINE NA VELIKO I NA MALO","Usluge trgovine na veliko, uz naplatu ili na osnovi ugovora, ostalim proizvodima za kućanstvo"
"KPD461601","46.16.01","[G] USLUGE TRGOVINE NA VELIKO I NA MALO","Usluge trgovine na veliko, uz naplatu ili na osnovi ugovora, tekstilom"
"KPD461602","46.16.02","[G] USLUGE TRGOVINE NA VELIKO I NA MALO","Usluge trgovine na veliko, uz naplatu ili na osnovi ugovora, odjećom i krznom"
"KPD461603","46.16.03","[G] USLUGE TRGOVINE NA VELIKO I NA MALO","Usluge trgovine na veliko, uz naplatu ili na osnovi ugovora, obućom, proizvodima od kože i putnom opremom"
"KPD461701","46.17.01","[G] USLUGE TRGOVINE NA VELIKO I NA MALO","Usluge trgovine na veliko, uz naplatu ili na osnovi ugovora, hranom"
"KPD461702","46.17.02","[G] USLUGE TRGOVINE NA VELIKO I NA MALO","Usluge trgovine na veliko, uz naplatu ili na osnovi ugovora, pićima"
"KPD461703","46.17.03","[G] USLUGE TRGOVINE NA VELIKO I NA MALO","Usluge trgovine na veliko, uz naplatu ili na osnovi ugovora, duhanom"
"KPD461811","46.18.11","[G] USLUGE TRGOVINE NA VELIKO I NA MALO","Usluge trgovine na veliko, uz naplatu ili na osnovi ugovora, automobilima i motornim vozilima lake kategorije"
"KPD461812","46.18.12","[G] USLUGE TRGOVINE NA VELIKO I NA MALO","Usluge trgovine na veliko, uz naplatu ili na osnovi ugovora, ostalim motornim vozilima"
"KPD461813","46.18.13","[G] USLUGE TRGOVINE NA VELIKO I NA MALO","Usluge trgovine na veliko, uz naplatu ili na osnovi ugovora, dijelovima i priborom za motorna vozila"
"KPD461814","46.18.14","[G] USLUGE TRGOVINE NA VELIKO I NA MALO","Usluge trgovine na veliko, uz naplatu ili na osnovi ugovora, motociklima, dijelovima i priborom za motocikle"
"KPD461821","46.18.21","[G] USLUGE TRGOVINE NA VELIKO I NA MALO","Usluge trgovine na veliko, uz naplatu ili na osnovi ugovora, farmaceutskim i medicinskim proizvodima, toaletnim proizvodima i proizvodima za čišćenje"
