type,name,res_id,src,value
wizard_field",base_setup.base_setup,update,zip",0,Zip,
wizard_field",base_setup.base_setup,update,rml_footer1",0,Report Footer 1,
wizard_field",base_setup.base_setup,update,street2",0,Street2,
wizard_field",base_setup.base_setup,update,country_id",0,Country,
wizard_field",base_setup.base_setup,update,charts",0,Chart of accounts,
wizard_field",base_setup.base_setup,update,phone",0,Phone,
wizard_field",base_setup.base_setup,update,street",0,Street,
wizard_field",base_setup.base_setup,update,rml_header1",0,Report Header,
wizard_field",base_setup.base_setup,update,state_id",0,State,
wizard_field",base_setup.base_setup,update,email",0,E-mail,
wizard_view,"base_setup.base_setup,update",0,Setup,
wizard_view,"base_setup.base_setup,update",0,Summary,
wizard_button,"base_setup.base_setup,update,company",0,Previous,
wizard_button,"base_setup.base_setup,update,finish",0,Install,
wizard_field",base_setup.base_setup,charts,profile",0,Profile,
wizard_field",base_setup.base_setup,charts,city",0,City,
wizard_field",base_setup.base_setup,charts,rml_footer2",0,Report Footer 2,
wizard_field",base_setup.base_setup,charts,name",0,Company Name,
wizard_field",base_setup.base_setup,charts,zip",0,Zip,
wizard_field",base_setup.base_setup,charts,rml_footer1",0,Report Footer 1,
wizard_field",base_setup.base_setup,charts,street2",0,Street2,
wizard_field",base_setup.base_setup,charts,country_id",0,Country,
wizard_field",base_setup.base_setup,charts,charts",0,Chart of accounts,
wizard_field",base_setup.base_setup,charts,phone",0,Phone,
wizard_field",base_setup.base_setup,charts,street",0,Street,
wizard_field",base_setup.base_setup,charts,rml_header1",0,Report Header,
wizard_field",base_setup.base_setup,charts,state_id",0,State,
wizard_field",base_setup.base_setup,charts,email",0,E-mail,
wizard_view,"base_setup.base_setup,charts",0,Setup,
wizard_view,"base_setup.base_setup,charts",0,Select a chart of accounts,
wizard_view,"base_setup.base_setup,charts",0,"(If you don't select a chart of accounts, you'll need to set up one manually).",
wizard_button,"base_setup.base_setup,charts,init",0,Previous,
wizard_button,"base_setup.base_setup,charts,company",0,Next,
wizard_field",base_setup.base_setup,init,profile",0,Profile,
wizard_field",base_setup.base_setup,init,city",0,City,
wizard_field",base_setup.base_setup,init,rml_footer2",0,Report Footer 2,
wizard_field",base_setup.base_setup,init,name",0,Company Name,
wizard_field",base_setup.base_setup,init,zip",0,Zip,
wizard_field",base_setup.base_setup,init,rml_footer1",0,Report Footer 1,
wizard_field",base_setup.base_setup,init,street2",0,Street2,
wizard_field",base_setup.base_setup,init,country_id",0,Country,
wizard_field",base_setup.base_setup,init,charts",0,Chart of accounts,
wizard_field",base_setup.base_setup,init,phone",0,Phone,
wizard_field",base_setup.base_setup,init,street",0,Street,
wizard_field",base_setup.base_setup,init,rml_header1",0,Report Header,
wizard_field",base_setup.base_setup,init,state_id",0,State,
wizard_field",base_setup.base_setup,init,email",0,E-mail,
wizard_view,"base_setup.base_setup,init",0,Setup,
wizard_view,"base_setup.base_setup,init",0,Select a profile,
wizard_view,"base_setup.base_setup,init",0,A profile sets a pre-selection of modules for enterprise needs.,
wizard_view,"base_setup.base_setup,init",0,You'll be able to install others modules later through the Administration menu.,
wizard_button,"base_setup.base_setup,init,menu",0,Cancel,
wizard_button,"base_setup.base_setup,init,next",0,Next,
field",hr.action.reason,name",0,Reason,Razon
field",hr.action.reason,action_type",0,Action's type,Tipo Accion
field",hr.attendance,action",0,Action,Accion
field",hr.attendance,employee_id",0,Employee,Empleado
field",hr.attendance,name",0,Date,Fecha
field",hr.attendance,action_desc",0,Action reason,Razon Accion
field",hr.employee,address_id",0,Contact address,Direccion Contacto
field",hr.employee,attendances",0,Employee's attendances,Fichajes Empleados
field",hr.employee,user_id",0,Tiny ERP User,Usuario Tiny ERP
field",hr.employee,name",0,Employee,Nombre Completo Empleado
field",hr.employee,started",0,Started on,Empezo el
field",hr.employee,notes",0,Notes,Notas
field",hr.employee,child_ids",0,Subordinates,
field",hr.employee,company_id",0,Company,
field",hr.employee,holidays",0,Employee's holidays,Vacaciones Empledados
field",hr.employee,parent_id",0,Boss,
field",hr.employee,state",0,Attendance,Fichajes Empleados
field",hr.employee,active",0,Active,Activo
field",hr.employee,category_id",0,Category,
field",hr.employee,holiday_max",0,Number of holidays,Numero de vacaciones
field",hr.employee,workgroups",0,Employee's work team,Grupo Trabajo Empleado
field",hr.employee,bank_account",0,Bank Account,
field",hr.employee,regime",0,Workhours by week,Horas de Trabajo por semana
field",hr.employee.category,parent_id",0,Parent category,
field",hr.employee.category,child_ids",0,Childs Categories,
field",hr.employee.category,name",0,Category,
field",hr.holidays,employee_id",0,Employee,Empleado
field",hr.holidays,date_from",0,Vacation start day,Dia comienzo vacaciones
field",hr.holidays,holiday_status",0,Holiday's Status,Estado vacaciones
field",hr.holidays,name",0,Description,Descripcion
field",hr.holidays,date_to",0,Vacation end day,Fecha Fin Vacaciones
field",hr.holidays.status,name",0,Holiday Status,Estado vacaciones
model,"hr.holidays.status,name",1,Unpaid holidays,
model,"hr.holidays.status,name",2,Annual holidays,
model,"hr.holidays.status,name",3,Sickness holidays,
model,"hr.holidays.status,name",4,Maternity holidays,
model,"hr.holidays.status,name",5,Unauthorised holidays,
model,"hr.holidays.status,name",6,Public holidays,
field",hr.timesheet,dayofweek",0,Day of week,Dia de la semana
field",hr.timesheet,name",0,Name,Nombre 
field",hr.timesheet,tgroup_id",0,Employee's timesheet group,Hoja Del Grupo Empleados
field",hr.timesheet,date_from",0,Starting date,Fecha Comienzo
field",hr.timesheet,hour_from",0,Work from,Trabajo Desde
field",hr.timesheet,hour_to",0,Work to,Trabajo hasta
field",hr.timesheet.group,timesheet_id",0,Timesheet,Timesheet
field",hr.timesheet.group,manager",0,Workgroup manager,Jefe de Proyectos
field",hr.timesheet.group,name",0,Group name,Nombre Grupo
code,/usr/lib/tinyerp-server/service/security.py,0,Bad username or password,
code,/usr/lib/tinyerp-server/service/security.py,0,Bad username or password,
selection,"hr.action.reason,action_type",0,Sign in,Sign in
selection,"hr.action.reason,action_type",0,Sign out,Sign out
selection,"hr.attendance,action",0,Sign In,Sign In
selection,"hr.attendance,action",0,Sign Out,Sign Out
selection,"hr.attendance,action",0,Action,
selection,"hr.employee,state",0,Absent,Ausente
selection,"hr.employee,state",0,Present,Presente
selection,"hr.timesheet,dayofweek",0,Monday,lunes
selection,"hr.timesheet,dayofweek",0,Tuesday,martes
selection,"hr.timesheet,dayofweek",0,Wednesday,Miercoles
selection,"hr.timesheet,dayofweek",0,Thursday,jueves
selection,"hr.timesheet,dayofweek",0,Friday,viernes
selection,"hr.timesheet,dayofweek",0,Saturday,Sabado
selection,"hr.timesheet,dayofweek",0,Sunday,domingo
view,hr.attendance,0,Employee attendance,Fichajes Empleado
view,hr.employee.category,0,Employees Categories,
view,hr.employee,0,Employee,Empleado
view,hr.employee,0,Information,
view,hr.employee,0,General Information,
view,hr.employee,0,Working Data,
view,hr.employee,0,Sign in !,Entrada(sig in)
view,hr.employee,0,Sign out !,Salida(sign out)
view,hr.employee,0,Holidays,Vacaciones
view,hr.employee,0,Employees,
view,hr.employee,0,Employees,
view,hr.employee,0,Employees,
view,hr.timesheet.group,0,Timesheet group,Calendarios
view,hr.timesheet.group,0,Timesheets,Calendario
view,hr.timesheet,0,Timesheet,Calendario
view,hr.timesheet,0,Timesheet,Calendario
view,hr.attendance,0,Employee attendance,Fichajes Empleado
view,hr.attendance,0,Employee attendances,Fichaje Empleado
view,hr.employee.category,0,Employee Category,
view,hr.employee.category,0,Employees Categories,
view,hr.holidays,0,Employee holidays,Vacaciones Empleado
view,hr.holidays,0,Employee holidays,Vacaciones Empleado
view,hr.holidays,0,Vacations requests,Solicitud vacaciones
view,hr.holidays.status,0,Define holiday status,Definir Estado Vacaciones
view,hr.holidays.status,0,Holiday status,Estado Vacaciones
view,hr.action.reason,0,Define attendance reason,Definir Acciones Fichaje
view,hr.action.reason,0,Attendance reasons,Razones de Fichaje
wizard_field",hr_timesheet.si_so,sign_out,date",0,Starting Date,
wizard_field",hr_timesheet.si_so,sign_out,state",0,Current state,
wizard_field",hr_timesheet.si_so,sign_out,server_date",0,Current Date,
wizard_field",hr_timesheet.si_so,sign_out,name",0,Employee's name,
wizard_view,"hr_timesheet.si_so,sign_out",0,Sign in / Sign out,
wizard_view,"hr_timesheet.si_so,sign_out",0,Sign in,
wizard_view,"hr_timesheet.si_so,sign_out",0,(local time on the server side),
wizard_view,"hr_timesheet.si_so,sign_out",0,(Keep empty for current time),
wizard_button,"hr_timesheet.si_so,sign_out,end",0,Cancel,
wizard_button,"hr_timesheet.si_so,sign_out,si_result",0,Start Working,
wizard_field",hr.si_so,si_ask_so,name",0,Employee's name,
wizard_field",hr.si_so,si_ask_so,last_time",0,Your last sign out,
wizard_view,"hr.si_so,si_ask_so",0,Sign in / Sign out,
wizard_view,"hr.si_so,si_ask_so",0,You did not signed out the last time. Please enter the date and time you signed out.,
wizard_button,"hr.si_so,si_ask_so,end",0,Cancel,
wizard_button,"hr.si_so,si_ask_so,si",0,Sign in,
wizard_field",hr.si_so,so_ask_si,name",0,Employee's name,
wizard_field",hr.si_so,so_ask_si,last_time",0,Your last sign in,
wizard_view,"hr.si_so,so_ask_si",0,Sign in / Sign out,
wizard_view,"hr.si_so,so_ask_si",0,You did not signed in the last time. Please enter the date and time you signed in.,
wizard_button,"hr.si_so,so_ask_si,end",0,Cancel,
wizard_button,"hr.si_so,so_ask_si,so",0,Sign out,
wizard_field",hr.si_so,init,state",0,Current state,
wizard_field",hr.si_so,init,name",0,Employee's name,
wizard_view,"hr.si_so,init",0,Sign in / Sign out,
wizard_view,"hr.si_so,init",0,You are now ready to sign in or out of the attendance follow up,
wizard_button,"hr.si_so,init,end",0,Cancel,
wizard_button,"hr.si_so,init,si_test",0,Sign in,
wizard_button,"hr.si_so,init,so_test",0,Sign out,
"field","mrp.bom,product_rounding",0,Product Rounding,"Redondeo del Producto"
"field","mrp.bom,property_ids",0,Properties,"Propiedades"
"field","mrp.bom,date_stop",0,Valid until,"Valido Hasta"
"field","mrp.bom,code",0,Code,"Codigo "
"field","mrp.bom,name",0,Name,"Nombre"
"field","mrp.bom,product_uom",0,Product UOM,"Unidad de Medida del Producto"
"field","mrp.bom,sequence",0,Sequence,"Secuencia"
"field","mrp.bom,revision_type",0,indice type,"Tipo Indice"
"field","mrp.bom,date_start",0,Valid from,"Valido Hasta"
"field","mrp.bom,revision_ids",0,BoM Revisions,"Revisiones Lista de Materiales"
"field","mrp.bom,product_efficiency",0,Product Efficiency,"Eficiencia Producto"
"field","mrp.bom,routing_id",0,Routing,"Rutas"
"field","mrp.bom,bom_id",0,Parent BoM,"Lista de Materiales Padre"
"field","mrp.bom,product_qty",0,Product Qty,"Cantidad producto"
"field","mrp.bom,active",0,Active,"Activo"
"field","mrp.bom,position",0,Internal Ref.,"Posicion #"
"field","mrp.bom,bom_lines",0,BoM Lines,"Lineas de las Listas de Materiales"
"field","mrp.bom,type",0,BoM Type,"Tipo de Lista de Materiales"
"field","mrp.bom,product_id",0,Product,"Producto"
"field","mrp.bom.revision,indice",0,Revision,"Indice"
"field","mrp.bom.revision,name",0,Modification name,"Modificacion"
"field","mrp.bom.revision,bom_id",0,BoM,"Lista de Materiales"
"field","mrp.bom.revision,last_indice",0,last indice,"Ultimo Indice"
"field","mrp.bom.revision,date",0,Modification Date,"Fecha de Modificacion"
"field","mrp.bom.revision,author_id",0,Author,"Autor"
"field","mrp.bom.revision,description",0,Description,"Descripcion"
"field","mrp.procurement,origin",0,Origin,"Origen"
"field","mrp.procurement,purchase_id",0,Purchase Order,"Orden Compra"
"field","mrp.procurement,product_id",0,Product,"Producto"
"field","mrp.procurement,product_uom",0,Product UOM,"Unidad de Medida del Producto"
"field","mrp.procurement,date_planned",0,Date Promised,"Fecha Compromiso"
"field","mrp.procurement,close_move",0,Close Move at end","
"field","mrp.procurement,property_ids",0,Properties,"Propiedades"
"field","mrp.procurement,date_close",0,Date Closed,"Fecha Cierre"
"field","mrp.procurement,priority",0,Priority,"Prioridad"
"field","mrp.procurement,state",0,State,"Estado "
"field","mrp.procurement,product_qty",0,Quantity,"Cantidad"
"field","mrp.procurement,procure_method",0,Procurement Method,"Metodo Abastecimiento"
"field","mrp.procurement,purchase_line_id",0,Purchase Order Line,"Linea de Orden de Compra"
"field","mrp.procurement,location_id",0,Location,"Localizacion"
"field","mrp.procurement,message",0,Latest error,"Ultimo Error"
"field","mrp.procurement,move_id",0,Reservation,"Reserva"
"field","mrp.procurement,name",0,Name,"Nombre"
"field","mrp.production,origin",0,Origin,"Origen"
"field","mrp.production,location_src_id",0,Production Location,"Localizacion Fuente"
"field","mrp.production,name",0,Name,"Nombre"
"field","mrp.production,product_uom",0,Product UOM,"Unidad de Medida del Producto"
"field","mrp.production,date_planned",0,Planned date,"Fecha Planificada"
"field","mrp.production,move_lines",0,Products Consummed,"Productos Consumidos"
"field","mrp.production,date_start",0,Start Date,"Fecha Comienzo"
"field","mrp.production,workcenter_lines",0,Workcenters Utilisation,"Utilizacion Centros Trabajo"
"field","mrp.production,priority",0,Priority,"Prioridad"
"field","mrp.production,state",0,State,"Estado "
"field","mrp.production,product_lines",0,Material Planned,"Material Planificados"
"field","mrp.production,location_dest_id",0,Destination Location,"Localizacion Destino"
"field","mrp.production,date_finnished",0,End Date,"Fecha Fin"
"field","mrp.production,product_qty",0,Product Qty,"Cabtidad producto"
"field","mrp.production,bom_id",0,Bill of Material,"Lista de Materiales"
"field","mrp.production,move_created_ids",0,Moves Created,"Movimientos Creados"
"field","mrp.production,move_prod_id",0,Move Product,"Movimiento Producto"
"field","mrp.production,picking_id",0,Picking list,"Lista Picking"
"field","mrp.production,product_id",0,Product,"Producto"
"field","mrp.production.product.line,production_id",0,Production Order,"Orden Produccion"
"field","mrp.production.product.line,product_qty",0,Product Qty,"Cantidad producto"
