"id","code","name","account_type","reconcile","non_trade","name@pt"
"account_template_203030103","2.03.03.01.03","Offsetting entry of the Positive Difference of Real Estate Transferred to Properties for Investment","equity","","","Contrapartida da Diferença Positiva de Ativo Imobilizado Transferido para Propriedades para Investimento"
"account_template_203030104","2.03.03.01.04","Benefit Plans Adjustment Breakdown to Employees","equity","","","Contrapartida de Ajustes dos Planos de Benefícios a Empregados"
"account_template_203030105","2.03.03.01.05","Offsetting entry of Fixed Assets and Investment Property Adjustments - CPC Initial Adoption","equity","","","Contrapartida de Ajustes do Ativo Imobilizado e de Propriedades para Investimento - Adoção Inicial CPC"
"account_template_203030106","2.03.03.01.06","Accumulated Conversion Adjustments","equity","","","Ajustes Acumulados de Conversão"
"account_template_203030130","2.03.03.01.30","(-) Negative Equity Valuation Adjustments","equity","","","(-) Ajustes de Avaliação Patrimonial Negativos"
"account_template_203030190","2.03.03.01.90","Other Comprehensive Income - Equity Valuation Adjustments","equity","","","Outros Resultados Abrangentes - Ajustes de Avaliação Patrimonial"
"account_template_203030201","2.03.03.02.01","Offsetting entry of Financial Assets Available for Sale - Reflected","equity","","","Contrapartidas Ajustes Ativos Financeiros Disponíveis para Venda - Reflexa"
"account_template_203030202","2.03.03.02.02","Offsetting entries to hedging operations - Reflected","equity","","","Contrapartidas Ajustes em Operações de Hedge - Reflexa"
"account_template_203030203","2.03.03.02.03","Offsetting entry Positive Difference of Fixed Assets Transferred to Investment Properties - Reflected","equity","","","Contrapartida Diferença Positiva de Ativo Imobilizado Transferido para Propriedades para Investimento - Reflexa"
"account_template_203030204","2.03.03.02.04","Offsetting Entry Employee Benefit Plans - Reflected","equity","","","Contrapartida Ajustes Planos de Benefícios a Empregados - Reflexa"
"account_template_203030205","2.03.03.02.05","Offsetting Entry Fixed assets and Investment Properties - Initial Adoption CPC - Reflected","equity","","","Contrapartida Ajustes Imobilizado e Propriedades para Investimento - Adoção Inicial CPC - Reflexa"
"account_template_203030206","2.03.03.02.06","Accumulated Conversion Adjustments - Reflected","equity","","","Ajustes Acumulados de Conversão - Reflexa"
"account_template_203030230","2.03.03.02.30","(-) Negative Equity Valuation Adjustments - Reflected","equity","","","(-) Ajustes de Avaliação Patrimonial Negativos - Reflexa"
"account_template_203030290","2.03.03.02.90","Other Comprehensive Income - Equity Valuation Adjustments - Reflected","equity","","","Outros Resultados Abrangentes - Ajustes de Avaliação Patrimonial - Reflexa"
"account_template_203040101","2.03.04.01.01","Accrued profits and/or Balance to the Provision of the Assembly","equity","","","Lucros Acumulados e/ou Saldo à Disposição da Assembleia"
"account_template_203040105","2.03.04.01.05","Contracting Contingent - Business Combination - Shareholders' Equity","equity","","","Contraprestação Contingente - Combinação de Negócios - Patrimônio Líquido"
"account_template_203040110","2.03.04.01.10","Prior Years Adjustments","equity","","","Ajustes de Exercícios Anteriores"
"account_template_203040111","2.03.04.01.11","(-) Accumulated Losses","equity","","","(-) Prejuízos Acumulados"
"account_template_203040112","2.03.04.01.12","(-) Shares in Treasury","equity","","","(-) Ações em Tesouraria"
"account_template_203040115","2.03.04.01.15","(-) Capital Transactions","equity","","","(-) Transações de Capital"
"account_template_203040190","2.03.04.01.90","Unclassified Shareholders' Equity Accounts","equity","","","Contas do Patrimônio Líquido Não Classificadas"
"account_template_30101010101","3.01.01.01.01.01","Direct Export Revenue of Goods and Products","income","","","Receita de Exportação Direta de Mercadorias e Produtos"
"account_template_30101010102","3.01.01.01.01.02","Income from Sales of Merchandise and Products to Exporting Commercial Companies for Specific Export Purposes","income","","","Receita de Vendas de Mercadorias e Produtos a Comercial Exportadora com Fim Específico de Exportação"
"account_template_30101010103","3.01.01.01.01.03","Services Export Revenue","income","","","Receita de Exportação de Serviços"
"account_template_30101010104","3.01.01.01.01.04","Revenues from sales of own-manufactured products on the domestic market","income","","","Receita da Venda de Produtos de Fabricação Própria no Mercado Interno"
"account_template_30101010105","3.01.01.01.01.05","Revenue from the Resale of Goods in the Internal Market","income","","","Receita da Revenda de Mercadorias no Mercado Interno"
"account_template_30101010106","3.01.01.01.01.06","Revenue from Services Rendered in the Internal Market","income","","","Receita da Prestação de Serviços no Mercado Interno"
"account_template_30101010107","3.01.01.01.01.07","Income from the Sale of Real Estate Units","income","","","Receita da Venda de Unidades Imobiliárias"
"account_template_30101010108","3.01.01.01.01.08","Revenue from the Rental of Movable and Immovable Property","income","","","Receita da Locação de Bens Móveis e Imóveis"
"account_template_30101010120","3.01.01.01.01.20","Construction Contract Revenue","income","","","Receita de Contrato de Construção"
"account_template_30101010125","3.01.01.01.01.25","Revenue from Public Service Exploitation Right","income","","","Receita de Direito de Exploração Serviço Público"
"account_template_30101010130","3.01.01.01.01.30","Income from Securitization of Credits","income","","","Receita de Securitização de Créditos"
"account_template_30101010198","3.01.01.01.01.98","Other General Activity Income","income","","","Outras Receitas da Atividade Geral"
"account_template_30101010201","3.01.01.01.02.01","(-) Canceled Sales and Sales Returns","expense","","","(-) Vendas Canceladas e Devoluções de Vendas"
"account_template_30101010202","3.01.01.01.02.02","(-) Unconditional Discounts and Rebates","expense","","","(-) Descontos Incondicionais e Abatimentos"
"account_template_30101010203","3.01.01.01.02.03","(-) ICMS","expense","","","(-) ICMS"
"account_template_30101010204","3.01.01.01.02.04","(-) COFINS On Gross Revenue","expense","","","(-) COFINS Sobre Receita Bruta"
"account_template_30101010205","3.01.01.01.02.05","(-) PIS/PASEP On Gross Revenue","expense","","","(-) PIS/PASEP Sobre Receita Bruta"
"account_template_30101010206","3.01.01.01.02.06","(-) ISS","expense","","","(-) ISS"
"account_template_30101010209","3.01.01.01.02.09","(-) Other taxes and contributions on sales and services","expense","","","(-) Demais Impostos e Contribuições Incidentes sobre Vendas e Serviços"
"account_template_30101010210","3.01.01.01.02.10","(-) Adjustment to Present Value on Gross Revenue","expense","","","(-) Ajuste a Valor Presente sobre Receita Bruta"
"account_template_30101010260","3.01.01.01.02.60","(-) CPC 47 - Contractual Modifications","expense","","","(-) CPC 47 - Modificações Contratuais"
"account_template_30101010262","3.01.01.01.02.62","(-) CPC 47 - Recognition of Contract Liabilities - Guarantees","expense","","","(-) CPC 47 - Reconhecimento de Passivos de Contrato - Garantias"
"account_template_30101010264","3.01.01.01.02.64","(-) CPC 47 - Recognition of Contract Liabilities - Unexercised Rights","expense","","","(-) CPC 47 - Reconhecimento de Passivos de Contrato - Direitos não Exercidos"
"account_template_30101010266","3.01.01.01.02.66","(-) CPC 47 - Recognition of Contract Liabilities - Custody Services - Sales for Future Delivery","expense","","","(-) CPC 47 - Reconhecimento de Passivos de Contrato - Serviços de Custódia - Vendas para Entrega Futura"
"account_template_30101010268","3.01.01.01.02.68","(-) CPC 47 - Transaction Price - Variable Considerations","expense","","","(-) CPC 47 - Preço de Transação - Contraprestações Variáveis"
"account_template_30101010270","3.01.01.01.02.70","(-) CPC 47 - Transaction Price - Variable Consideration Revaluations","expense","","","(-) CPC 47 - Preço de Transação - Reavaliações de Contraprestação Variável"
"account_template_30101010272","3.01.01.01.02.72","(-) CPC 47 - Transaction Price - Consideration Paid or Payable","expense","","","(-) CPC 47 - Preço de Transação - Contraprestações Pagas ou a Pagar"
"account_template_30101010274","3.01.01.01.02.74","(-) CPC 47 - Transaction Price - Performance Bonds","expense","","","(-) CPC 47 - Preço de Transação - Obrigações de Desempenho"
"account_template_30101010276","3.01.01.01.02.76","(-) CPC 47 - Criteria Divergent from Tax Legislation - Non-Receiptof Consideration","expense","","","(-) CPC 47 - Critérios Divergentes da Legislação Tributária - Não Recebimento de Contraprestação"
"account_template_30101010278","3.01.01.01.02.78","(-) CPC 47 - Criteria Diverging from Tax Legislation - Contract Liabilities - Right of Return","expense","","","(-) CPC 47 - Critérios Divergentes da Legislação Tributária - Passivos de Contrato - Direito à Devolução"
"account_template_30101010280","3.01.01.01.02.80","(-) CPC 47 - Criteria Divergent from Tax Legislation - Contract Liabilities - Optional Right of Acquisition","expense","","","(-) CPC 47 - Critérios Divergentes da Legislação Tributária - Passivos de Contrato - Direito de Aquisição Opcional"
"account_template_30101030101","3.01.01.03.01.01","(-) Cost of Own Products Sold","expense_direct_cost","","","(-) Custo dos Produtos de Fabricação Própria Vendidos"
"account_template_30101030102","3.01.01.03.01.02","(-) Cost of Goods","expense_direct_cost","","","(-) Custo das Mercadorias Revendidas"
"account_template_30101030103","3.01.01.03.01.03","(-) Cost of Services","expense_direct_cost","","","(-) Custo dos Serviços Prestados"
"account_template_30101030104","3.01.01.03.01.04","(-) Cost of Real Estate Units Sold","expense_direct_cost","","","(-) Custo das Unidades Imobiliárias Vendidas"
"account_template_30101030110","3.01.01.03.01.10","(-) Cost of Goods","expense_direct_cost","","","(-) Custo das Mercadorias Revendidas"
"account_template_30101030120","3.01.01.03.01.20","(-) Construction Cost","expense_direct_cost","","","(-) Custo de Construção"
"account_template_30101030130","3.01.01.03.01.30","(-) Cost of Securitization Operation","expense_direct_cost","","","(-) Custo de Operação de Securitização"
"account_template_30101050101","3.01.01.05.01.01","Exchange Variations Assets","income_other","","","Variações Cambiais Ativas"
"account_template_30101050102","3.01.01.05.01.02","Earnings Accrued in the Variable Income Market, except Day-Trade","income_other","","","Ganhos Auferidos no Mercado de Renda Variável, exceto Day-Trade"
"account_template_30101050103","3.01.01.05.01.03","Gains in Day-Trade Operations","income_other","","","Ganhos em Operações Day-Trade"
"account_template_30101050104","3.01.01.05.01.04","Interest Income on Equity","income_other","","","Receitas de Juros sobre o Capital Próprio"
"account_template_30101050105","3.01.01.05.01.05","Other Financial Income","income_other","","","Outras Receitas Financeiras"
"account_template_30101050106","3.01.01.05.01.06","Positive Results of Equity Investments Measured by the Equity Method","income_other","","","Resultados Positivos em Participações Societárias Avaliadas pelo Método de Equivalência Patrimonial"
